CaseMasterID,CrimeNo,CrimeRegisteredDate,PoliceStationID,CrimeMajorHeadID,GravityOffenceID,latitude,longitude,BriefFacts
16808,KSP/SYN/0016808,2024-03-26,79,14,3,12.972259,77.564344,Synthetic domestic violence incident recorded for scale validation.
16809,KSP/SYN/0016809,2022-07-03,28,11,3,13.035437,77.522675,Synthetic land disputes incident recorded for scale validation.
16810,KSP/SYN/0016810,2022-03-26,24,8,3,12.988736,77.594434,Synthetic fraud & cheating incident recorded for scale validation.
16811,KSP/SYN/0016811,2024-04-16,78,4,4,13.022893,77.642743,Synthetic assault & violence incident recorded for scale validation.
16812,KSP/SYN/0016812,2023-01-19,2,15,5,12.892146,77.64065,Synthetic child offences incident recorded for scale validation.
16813,KSP/SYN/0016813,2023-01-15,87,3,3,12.909009,77.672738,Synthetic vehicle theft incident recorded for scale validation.
16814,KSP/SYN/0016814,2025-06-13,57,5,5,12.926268,77.635616,Synthetic narcotics incident recorded for scale validation.
16815,KSP/SYN/0016815,2022-03-07,85,7,5,13.01628,77.601216,Synthetic robbery & dacoity incident recorded for scale validation.
16816,KSP/SYN/0016816,2025-09-28,93,10,2,12.972137,77.652383,Synthetic eve teasing incident recorded for scale validation.
16817,KSP/SYN/0016817,2023-04-11,90,13,2,12.972141,77.601721,Synthetic missing persons incident recorded for scale validation.
16818,KSP/SYN/0016818,2022-06-13,74,8,3,12.999066,77.616902,Synthetic fraud & cheating incident recorded for scale validation.
16819,KSP/SYN/0016819,2024-02-18,21,4,4,12.971195,77.630822,Synthetic assault & violence incident recorded for scale validation.
16820,KSP/SYN/0016820,2026-02-19,47,3,3,12.818046,77.710267,Synthetic vehicle theft incident recorded for scale validation.
16821,KSP/SYN/0016821,2026-05-30,24,3,3,13.020434,77.546897,Synthetic vehicle theft incident recorded for scale validation.
16822,KSP/SYN/0016822,2022-01-15,36,10,2,12.975284,77.599479,Synthetic eve teasing incident recorded for scale validation.
16823,KSP/SYN/0016823,2026-01-11,70,9,2,12.947976,77.599384,Synthetic unlawful assembly incident recorded for scale validation.
16824,KSP/SYN/0016824,2022-07-03,7,7,5,12.984753,77.623521,Synthetic robbery & dacoity incident recorded for scale validation.
16825,KSP/SYN/0016825,2023-05-14,45,5,5,13.005898,77.544245,Synthetic narcotics incident recorded for scale validation.
16826,KSP/SYN/0016826,2023-10-20,95,15,5,12.945726,77.719103,Synthetic child offences incident recorded for scale validation.
16827,KSP/SYN/0016827,2024-05-23,19,4,4,12.993098,77.613204,Synthetic assault & violence incident recorded for scale validation.
16828,KSP/SYN/0016828,2023-06-03,79,13,2,12.971964,77.600028,Synthetic missing persons incident recorded for scale validation.
16829,KSP/SYN/0016829,2022-06-10,15,3,3,12.909466,77.662446,Synthetic vehicle theft incident recorded for scale validation.
16830,KSP/SYN/0016830,2023-11-11,80,13,2,12.972195,77.609387,Synthetic missing persons incident recorded for scale validation.
16831,KSP/SYN/0016831,2023-06-27,23,3,3,13.033558,77.557296,Synthetic vehicle theft incident recorded for scale validation.
16832,KSP/SYN/0016832,2023-02-22,67,1,4,12.98131,77.572643,Synthetic cyber crime incident recorded for scale validation.
16833,KSP/SYN/0016833,2023-08-14,90,13,2,12.999995,77.622452,Synthetic missing persons incident recorded for scale validation.
16834,KSP/SYN/0016834,2024-07-29,53,10,2,12.973819,77.586099,Synthetic eve teasing incident recorded for scale validation.
16835,KSP/SYN/0016835,2023-06-26,71,6,5,12.98742,77.637668,Synthetic murder incident recorded for scale validation.
16836,KSP/SYN/0016836,2022-01-22,42,10,2,13.014136,77.576876,Synthetic eve teasing incident recorded for scale validation.
16837,KSP/SYN/0016837,2023-12-17,20,11,3,13.028442,77.619564,Synthetic land disputes incident recorded for scale validation.
16838,KSP/SYN/0016838,2026-03-20,20,11,3,13.023662,77.54444,Synthetic land disputes incident recorded for scale validation.
16839,KSP/SYN/0016839,2024-09-01,81,13,2,12.913364,77.61157,Synthetic missing persons incident recorded for scale validation.
16840,KSP/SYN/0016840,2025-04-13,47,12,4,13.003587,77.57712,Synthetic communal offences incident recorded for scale validation.
16841,KSP/SYN/0016841,2025-03-10,55,3,3,12.837215,77.693105,Synthetic vehicle theft incident recorded for scale validation.
16842,KSP/SYN/0016842,2025-02-19,11,15,5,13.021546,77.557923,Synthetic child offences incident recorded for scale validation.
16843,KSP/SYN/0016843,2024-08-04,64,13,2,12.951365,77.592852,Synthetic missing persons incident recorded for scale validation.
16844,KSP/SYN/0016844,2025-10-26,66,5,5,12.95927,77.735809,Synthetic narcotics incident recorded for scale validation.
16845,KSP/SYN/0016845,2025-04-01,26,10,2,12.932348,77.636217,Synthetic eve teasing incident recorded for scale validation.
16846,KSP/SYN/0016846,2025-09-16,54,5,5,13.009159,77.563784,Synthetic narcotics incident recorded for scale validation.
16847,KSP/SYN/0016847,2024-03-29,11,8,3,12.974931,77.618582,Synthetic fraud & cheating incident recorded for scale validation.
16848,KSP/SYN/0016848,2022-11-02,47,10,2,12.92966,77.607442,Synthetic eve teasing incident recorded for scale validation.
16849,KSP/SYN/0016849,2024-12-05,5,8,3,13.030247,77.542832,Synthetic fraud & cheating incident recorded for scale validation.
16850,KSP/SYN/0016850,2026-06-17,54,11,3,12.957468,77.732859,Synthetic land disputes incident recorded for scale validation.
16851,KSP/SYN/0016851,2023-07-03,22,9,2,12.890025,77.65627,Synthetic unlawful assembly incident recorded for scale validation.
16852,KSP/SYN/0016852,2022-02-06,13,9,2,12.974454,77.605743,Synthetic unlawful assembly incident recorded for scale validation.
16853,KSP/SYN/0016853,2026-04-02,63,10,2,12.826925,77.666067,Synthetic eve teasing incident recorded for scale validation.
16854,KSP/SYN/0016854,2024-03-08,26,8,3,12.809523,77.680292,Synthetic fraud & cheating incident recorded for scale validation.
16855,KSP/SYN/0016855,2024-12-24,43,11,3,12.937347,77.618637,Synthetic land disputes incident recorded for scale validation.
16856,KSP/SYN/0016856,2023-05-15,38,7,5,12.948863,77.640777,Synthetic robbery & dacoity incident recorded for scale validation.
16857,KSP/SYN/0016857,2024-11-06,23,2,3,12.986013,77.606842,Synthetic property theft incident recorded for scale validation.
16858,KSP/SYN/0016858,2024-01-31,48,6,5,12.835329,77.665949,Synthetic murder incident recorded for scale validation.
16859,KSP/SYN/0016859,2024-05-08,88,6,5,13.016209,77.521507,Synthetic murder incident recorded for scale validation.
16860,KSP/SYN/0016860,2025-05-11,81,2,3,12.989549,77.592153,Synthetic property theft incident recorded for scale validation.
16861,KSP/SYN/0016861,2023-10-17,60,7,5,12.825793,77.647236,Synthetic robbery & dacoity incident recorded for scale validation.
16862,KSP/SYN/0016862,2022-03-31,2,10,2,12.911526,77.637586,Synthetic eve teasing incident recorded for scale validation.
16863,KSP/SYN/0016863,2022-04-04,7,13,2,12.980288,77.75,Synthetic missing persons incident recorded for scale validation.
16864,KSP/SYN/0016864,2026-02-13,54,6,5,12.972618,77.717525,Synthetic murder incident recorded for scale validation.
16865,KSP/SYN/0016865,2023-10-01,51,1,4,12.974747,77.592211,Synthetic cyber crime incident recorded for scale validation.
16866,KSP/SYN/0016866,2026-06-17,77,6,5,12.964689,77.597066,Synthetic murder incident recorded for scale validation.
16867,KSP/SYN/0016867,2024-09-16,61,9,2,12.959134,77.656895,Synthetic unlawful assembly incident recorded for scale validation.
16868,KSP/SYN/0016868,2023-06-01,22,8,3,12.937142,77.627449,Synthetic fraud & cheating incident recorded for scale validation.
16869,KSP/SYN/0016869,2024-08-16,7,4,4,12.967349,77.75,Synthetic assault & violence incident recorded for scale validation.
16870,KSP/SYN/0016870,2022-06-26,4,8,3,12.949933,77.633292,Synthetic fraud & cheating incident recorded for scale validation.
16871,KSP/SYN/0016871,2024-07-26,89,13,2,12.922429,77.606004,Synthetic missing persons incident recorded for scale validation.
16872,KSP/SYN/0016872,2025-04-20,82,4,4,12.843644,77.662329,Synthetic assault & violence incident recorded for scale validation.
16873,KSP/SYN/0016873,2024-05-24,29,3,3,12.961317,77.716792,Synthetic vehicle theft incident recorded for scale validation.
16874,KSP/SYN/0016874,2023-08-24,80,7,5,12.81965,77.685181,Synthetic robbery & dacoity incident recorded for scale validation.
16875,KSP/SYN/0016875,2026-03-06,43,7,5,12.840718,77.671588,Synthetic robbery & dacoity incident recorded for scale validation.
16876,KSP/SYN/0016876,2022-03-21,99,10,2,12.999705,77.613849,Synthetic eve teasing incident recorded for scale validation.
16877,KSP/SYN/0016877,2022-07-17,84,5,5,12.949498,77.606289,Synthetic narcotics incident recorded for scale validation.
16878,KSP/SYN/0016878,2025-11-15,50,9,2,12.844173,77.655204,Synthetic unlawful assembly incident recorded for scale validation.
16879,KSP/SYN/0016879,2022-07-05,78,13,2,12.996052,77.604488,Synthetic missing persons incident recorded for scale validation.
16880,KSP/SYN/0016880,2022-03-16,39,3,3,12.964635,77.588808,Synthetic vehicle theft incident recorded for scale validation.
16881,KSP/SYN/0016881,2026-04-03,24,8,3,12.998486,77.583814,Synthetic fraud & cheating incident recorded for scale validation.
16882,KSP/SYN/0016882,2023-07-16,36,10,2,12.96325,77.629837,Synthetic eve teasing incident recorded for scale validation.
16883,KSP/SYN/0016883,2023-03-29,26,15,5,12.922081,77.630245,Synthetic child offences incident recorded for scale validation.
16884,KSP/SYN/0016884,2023-11-27,47,6,5,12.974006,77.597264,Synthetic murder incident recorded for scale validation.
16885,KSP/SYN/0016885,2023-03-22,46,5,5,12.984334,77.624307,Synthetic narcotics incident recorded for scale validation.
16886,KSP/SYN/0016886,2025-02-06,21,13,2,12.899342,77.664106,Synthetic missing persons incident recorded for scale validation.
16887,KSP/SYN/0016887,2025-12-23,23,14,3,12.972629,77.573991,Synthetic domestic violence incident recorded for scale validation.
16888,KSP/SYN/0016888,2023-12-08,97,9,2,12.974402,77.595159,Synthetic unlawful assembly incident recorded for scale validation.
16889,KSP/SYN/0016889,2022-05-02,100,13,2,12.968283,77.609853,Synthetic missing persons incident recorded for scale validation.
16890,KSP/SYN/0016890,2026-06-11,82,8,3,13.00632,77.631514,Synthetic fraud & cheating incident recorded for scale validation.
16891,KSP/SYN/0016891,2023-09-15,23,15,5,12.837217,77.666021,Synthetic child offences incident recorded for scale validation.
16892,KSP/SYN/0016892,2022-06-21,72,7,5,13.040936,77.531055,Synthetic robbery & dacoity incident recorded for scale validation.
16893,KSP/SYN/0016893,2024-08-11,99,4,4,12.931222,77.640345,Synthetic assault & violence incident recorded for scale validation.
16894,KSP/SYN/0016894,2025-02-09,22,13,2,13.013559,77.600547,Synthetic missing persons incident recorded for scale validation.
16895,KSP/SYN/0016895,2025-06-05,60,10,2,13.039958,77.557176,Synthetic eve teasing incident recorded for scale validation.
16896,KSP/SYN/0016896,2024-10-29,37,1,4,12.962833,77.664481,Synthetic cyber crime incident recorded for scale validation.
16897,KSP/SYN/0016897,2023-11-02,7,2,3,12.990905,77.595,Synthetic property theft incident recorded for scale validation.
16898,KSP/SYN/0016898,2023-12-11,60,12,4,12.95878,77.570541,Synthetic communal offences incident recorded for scale validation.
16899,KSP/SYN/0016899,2024-10-30,27,5,5,12.965716,77.651185,Synthetic narcotics incident recorded for scale validation.
16900,KSP/SYN/0016900,2023-05-02,44,11,3,12.97978,77.62168,Synthetic land disputes incident recorded for scale validation.
16901,KSP/SYN/0016901,2024-08-11,99,3,3,12.937624,77.75,Synthetic vehicle theft incident recorded for scale validation.
16902,KSP/SYN/0016902,2024-07-04,33,3,3,12.941409,77.627157,Synthetic vehicle theft incident recorded for scale validation.
16903,KSP/SYN/0016903,2025-08-08,80,14,3,12.962053,77.744983,Synthetic domestic violence incident recorded for scale validation.
16904,KSP/SYN/0016904,2022-06-25,95,9,2,12.977193,77.736929,Synthetic unlawful assembly incident recorded for scale validation.
16905,KSP/SYN/0016905,2024-12-06,1,7,5,12.971015,77.747565,Synthetic robbery & dacoity incident recorded for scale validation.
16906,KSP/SYN/0016906,2025-09-05,60,3,3,12.89921,77.64328,Synthetic vehicle theft incident recorded for scale validation.
16907,KSP/SYN/0016907,2023-11-22,85,1,4,12.97026,77.646661,Synthetic cyber crime incident recorded for scale validation.
16908,KSP/SYN/0016908,2023-05-04,40,15,5,12.823504,77.688744,Synthetic child offences incident recorded for scale validation.
16909,KSP/SYN/0016909,2025-01-10,99,11,3,12.903308,77.638829,Synthetic land disputes incident recorded for scale validation.
16910,KSP/SYN/0016910,2023-12-02,12,13,2,12.966966,77.571366,Synthetic missing persons incident recorded for scale validation.
16911,KSP/SYN/0016911,2022-07-05,68,12,4,13.027327,77.616319,Synthetic communal offences incident recorded for scale validation.
16912,KSP/SYN/0016912,2022-08-04,47,12,4,12.992343,77.574427,Synthetic communal offences incident recorded for scale validation.
16913,KSP/SYN/0016913,2024-01-30,78,8,3,13.017966,77.552945,Synthetic fraud & cheating incident recorded for scale validation.
16914,KSP/SYN/0016914,2023-04-23,9,5,5,12.920898,77.75,Synthetic narcotics incident recorded for scale validation.
16915,KSP/SYN/0016915,2022-09-29,45,9,2,12.995644,77.75,Synthetic unlawful assembly incident recorded for scale validation.
16916,KSP/SYN/0016916,2025-11-05,82,3,3,12.865316,77.67444,Synthetic vehicle theft incident recorded for scale validation.
16917,KSP/SYN/0016917,2022-11-11,58,11,3,12.97885,77.75,Synthetic land disputes incident recorded for scale validation.
16918,KSP/SYN/0016918,2025-05-16,3,14,3,12.982418,77.604034,Synthetic domestic violence incident recorded for scale validation.
16919,KSP/SYN/0016919,2025-05-18,72,14,3,12.931203,77.610855,Synthetic domestic violence incident recorded for scale validation.
16920,KSP/SYN/0016920,2023-12-05,76,12,4,12.916308,77.630945,Synthetic communal offences incident recorded for scale validation.
16921,KSP/SYN/0016921,2025-07-31,42,15,5,12.982212,77.576144,Synthetic child offences incident recorded for scale validation.
16922,KSP/SYN/0016922,2024-04-30,69,9,2,13.036158,77.550872,Synthetic unlawful assembly incident recorded for scale validation.
16923,KSP/SYN/0016923,2022-07-07,81,13,2,12.948449,77.657762,Synthetic missing persons incident recorded for scale validation.
16924,KSP/SYN/0016924,2025-12-28,88,8,3,12.958483,77.570675,Synthetic fraud & cheating incident recorded for scale validation.
16925,KSP/SYN/0016925,2022-12-19,37,3,3,13.025571,77.543455,Synthetic vehicle theft incident recorded for scale validation.
16926,KSP/SYN/0016926,2023-04-22,64,15,5,12.958768,77.603722,Synthetic child offences incident recorded for scale validation.
16927,KSP/SYN/0016927,2024-06-12,57,6,5,12.918717,77.599691,Synthetic murder incident recorded for scale validation.
16928,KSP/SYN/0016928,2024-02-12,7,13,2,12.893704,77.650124,Synthetic missing persons incident recorded for scale validation.
16929,KSP/SYN/0016929,2024-02-21,67,11,3,12.964387,77.654424,Synthetic land disputes incident recorded for scale validation.
16930,KSP/SYN/0016930,2023-12-05,39,5,5,12.974897,77.606285,Synthetic narcotics incident recorded for scale validation.
16931,KSP/SYN/0016931,2022-08-27,40,9,2,12.840483,77.661291,Synthetic unlawful assembly incident recorded for scale validation.
16932,KSP/SYN/0016932,2023-03-20,19,2,3,12.92777,77.646783,Synthetic property theft incident recorded for scale validation.
16933,KSP/SYN/0016933,2024-11-30,89,4,4,13.008393,77.626642,Synthetic assault & violence incident recorded for scale validation.
16934,KSP/SYN/0016934,2025-04-29,10,10,2,13.007253,77.560377,Synthetic eve teasing incident recorded for scale validation.
16935,KSP/SYN/0016935,2024-07-01,61,5,5,12.966666,77.647079,Synthetic narcotics incident recorded for scale validation.
16936,KSP/SYN/0016936,2023-10-03,48,6,5,12.975859,77.550189,Synthetic murder incident recorded for scale validation.
