target_month,station_id,district_id,month_number,lag_1,lag_2,lag_3,lag_12,rolling_3,rolling_6,target_next_month
2024-05-01,42,1,4,18,17,14,12,16.333,18.333,15
2024-06-01,42,1,5,12,18,17,14,15.667,16.5,18
2024-07-01,42,1,6,15,12,18,21,15.0,17.167,17
2024-08-01,42,1,7,18,15,12,12,15.0,15.667,22
2024-09-01,42,1,8,17,18,15,17,16.667,16.167,12
2024-10-01,42,1,9,22,17,18,21,19.0,17.0,24
2024-11-01,42,1,10,12,22,17,23,17.0,16.0,19
2024-12-01,42,1,11,24,12,22,11,19.333,18.0,17
2025-01-01,42,1,12,19,24,12,27,18.333,18.667,24
2025-02-01,42,1,1,17,19,24,14,20.0,18.5,24
2025-03-01,42,1,2,24,17,19,17,20.0,19.667,19
2025-04-01,42,1,3,24,24,17,18,21.667,20.0,16
2025-05-01,42,1,4,19,24,24,12,22.333,21.167,10
2025-06-01,42,1,5,16,19,24,15,19.667,19.833,14
2025-07-01,42,1,6,10,16,19,18,15.0,18.333,13
2025-08-01,42,1,7,14,10,16,17,13.333,17.833,19
2025-09-01,42,1,8,13,14,10,22,12.333,16.0,23
2025-10-01,42,1,9,19,13,14,12,15.333,15.167,18
2025-11-01,42,1,10,23,19,13,24,18.333,15.833,13
2025-12-01,42,1,11,18,23,19,19,20.0,16.167,17
2023-02-01,43,1,1,11,14,18,16,14.333,17.833,14
2023-03-01,43,1,2,22,11,14,19,15.667,18.5,13
2023-04-01,43,1,3,14,22,11,27,15.667,16.333,13
2023-05-01,43,1,4,13,14,22,16,16.333,15.333,19
2023-06-01,43,1,5,13,13,14,15,13.333,14.5,16
2023-07-01,43,1,6,19,13,13,19,15.0,15.333,25
2023-08-01,43,1,7,16,19,13,18,16.0,16.167,21
2023-09-01,43,1,8,25,16,19,27,20.0,16.667,13
2023-10-01,43,1,9,21,25,16,19,20.667,17.833,21
2023-11-01,43,1,10,13,21,25,18,19.667,17.833,23
2023-12-01,43,1,11,21,13,21,14,18.333,19.167,25
2024-01-01,43,1,12,23,21,13,11,19.0,19.833,20
2024-02-01,43,1,1,25,23,21,22,23.0,21.333,18
2024-03-01,43,1,2,20,25,23,14,22.667,20.5,16
2024-04-01,43,1,3,18,20,25,13,21.0,20.0,19
2024-05-01,43,1,4,16,18,20,13,18.0,20.5,15
2024-06-01,43,1,5,19,16,18,19,17.667,20.167,22
2024-07-01,43,1,6,15,19,16,16,16.667,18.833,18
2024-08-01,43,1,7,22,15,19,25,18.667,18.333,26
2024-09-01,43,1,8,18,22,15,21,18.333,18.0,23
2024-10-01,43,1,9,26,18,22,13,22.0,19.333,18
2024-11-01,43,1,10,23,26,18,21,22.333,20.5,14
2024-12-01,43,1,11,18,23,26,23,22.333,20.333,21
2025-01-01,43,1,12,14,18,23,25,18.333,20.167,22
2025-02-01,43,1,1,21,14,18,20,17.667,20.0,18
2025-03-01,43,1,2,22,21,14,18,19.0,20.667,15
2025-04-01,43,1,3,18,22,21,16,20.333,19.333,16
2025-05-01,43,1,4,15,18,22,19,18.333,18.0,25
2025-06-01,43,1,5,16,15,18,15,16.333,17.667,18
2025-07-01,43,1,6,25,16,15,22,18.667,19.5,25
2025-08-01,43,1,7,18,25,16,18,19.667,19.0,23
2025-09-01,43,1,8,25,18,25,26,22.667,19.5,16
2025-10-01,43,1,9,23,25,18,23,22.0,20.333,16
2025-11-01,43,1,10,16,23,25,18,21.333,20.5,17
2025-12-01,43,1,11,16,16,23,14,18.333,20.5,16
2023-02-01,44,1,1,26,21,21,23,22.667,20.667,21
2023-03-01,44,1,2,26,26,21,24,24.333,20.833,14
2023-04-01,44,1,3,21,26,26,16,24.333,22.167,15
2023-05-01,44,1,4,14,21,26,14,20.333,21.5,23
2023-06-01,44,1,5,15,14,21,18,16.667,20.5,20
2023-07-01,44,1,6,23,15,14,15,17.333,20.833,15
2023-08-01,44,1,7,20,23,15,25,19.333,19.833,17
2023-09-01,44,1,8,15,20,23,13,19.333,18.0,16
2023-10-01,44,1,9,17,15,20,18,17.333,17.333,19
2023-11-01,44,1,10,16,17,15,21,16.0,17.667,19
2023-12-01,44,1,11,19,16,17,21,17.333,18.333,16
2024-01-01,44,1,12,19,19,16,26,18.0,17.667,12
2024-02-01,44,1,1,16,19,19,26,18.0,17.0,24
2024-03-01,44,1,2,12,16,19,21,15.667,16.5,16
2024-04-01,44,1,3,24,12,16,14,17.333,17.667,20
2024-05-01,44,1,4,16,24,12,15,17.333,17.667,17
2024-06-01,44,1,5,20,16,24,23,20.0,17.833,23
2024-07-01,44,1,6,17,20,16,20,17.667,17.5,12
2024-08-01,44,1,7,23,17,20,15,20.0,18.667,18
2024-09-01,44,1,8,12,23,17,17,17.333,18.667,13
2024-10-01,44,1,9,18,12,23,16,17.667,17.667,17
2024-11-01,44,1,10,13,18,12,19,14.333,17.167,22
2024-12-01,44,1,11,17,13,18,19,16.0,16.667,19
2025-01-01,44,1,12,22,17,13,16,17.333,17.5,12
2025-02-01,44,1,1,19,22,17,12,19.333,16.833,17
2025-03-01,44,1,2,12,19,22,24,17.667,16.833,16
2025-04-01,44,1,3,17,12,19,16,16.0,16.667,15
2025-05-01,44,1,4,16,17,12,20,15.0,17.167,16
2025-06-01,44,1,5,15,16,17,17,16.0,16.833,17
2025-07-01,44,1,6,16,15,16,23,15.667,15.833,18
2025-08-01,44,1,7,17,16,15,12,16.0,15.5,19
2025-09-01,44,1,8,18,17,16,18,17.0,16.5,19
2025-10-01,44,1,9,19,18,17,13,18.0,16.833,22
2025-11-01,44,1,10,19,19,18,17,18.667,17.333,19
2025-12-01,44,1,11,22,19,19,22,20.0,18.5,13
2023-02-01,45,1,1,20,14,22,13,18.667,19.167,13
2023-03-01,45,1,2,17,20,14,19,17.0,18.167,18
2023-04-01,45,1,3,13,17,20,15,16.667,17.5,22
2023-05-01,45,1,4,18,13,17,17,16.0,17.333,17
2023-06-01,45,1,5,22,18,13,14,17.667,17.333,17
2023-07-01,45,1,6,17,22,18,15,19.0,17.833,12
2023-08-01,45,1,7,17,17,22,23,18.667,17.333,15
2023-09-01,45,1,8,12,17,17,17,15.333,16.5,11
2023-10-01,45,1,9,15,12,17,19,14.667,16.833,25
2023-11-01,45,1,10,11,15,12,22,12.667,15.667,22
2023-12-01,45,1,11,25,11,15,14,17.0,16.167,18
2024-01-01,45,1,12,22,25,11,20,19.333,17.0,20
2024-02-01,45,1,1,18,22,25,17,21.667,17.167,11
2024-03-01,45,1,2,20,18,22,13,20.0,18.5,24
2024-04-01,45,1,3,11,20,18,18,16.333,17.833,11
2024-05-01,45,1,4,24,11,20,22,18.333,20.0,16
2024-06-01,45,1,5,11,24,11,17,15.333,17.667,15
2024-07-01,45,1,6,16,11,24,17,17.0,16.667,22
2024-08-01,45,1,7,15,16,11,12,14.0,16.167,23
2024-09-01,45,1,8,22,15,16,15,17.667,16.5,18
2024-10-01,45,1,9,23,22,15,11,20.0,18.5,11
2024-11-01,45,1,10,18,23,22,25,21.0,17.5,22
2024-12-01,45,1,11,11,18,23,22,17.333,17.5,16
2025-01-01,45,1,12,22,11,18,18,17.0,18.5,21
2025-02-01,45,1,1,16,22,11,20,16.333,18.667,17
2025-03-01,45,1,2,21,16,22,11,19.667,18.5,16
2025-04-01,45,1,3,17,21,16,24,18.0,17.5,20
2025-05-01,45,1,4,16,17,21,11,18.0,17.167,22
2025-06-01,45,1,5,20,16,17,16,17.667,18.667,14
2025-07-01,45,1,6,22,20,16,15,19.333,18.667,18
2025-08-01,45,1,7,14,22,20,22,18.667,18.333,16
2025-09-01,45,1,8,18,14,22,23,18.0,17.833,19
2025-10-01,45,1,9,16,18,14,18,16.0,17.667,18
2025-11-01,45,1,10,19,16,18,11,17.667,18.167,19
2025-12-01,45,1,11,18,19,16,22,17.667,17.833,17
2023-02-01,46,1,1,22,20,24,15,22.0,19.333,19
2023-03-01,46,1,2,19,22,20,23,20.333,19.333,20
2023-04-01,46,1,3,19,19,22,19,20.0,19.667,16
2023-05-01,46,1,4,20,19,19,16,19.333,20.667,15
2023-06-01,46,1,5,16,20,19,20,18.333,19.333,13
2023-07-01,46,1,6,15,16,20,12,17.0,18.5,19
2023-08-01,46,1,7,13,15,16,19,14.667,17.0,18
2023-09-01,46,1,8,19,13,15,17,15.667,17.0,16
2023-10-01,46,1,9,18,19,13,14,16.667,16.833,17
2023-11-01,46,1,10,16,18,19,24,17.667,16.167,19
2023-12-01,46,1,11,17,16,18,20,17.0,16.333,22
2024-01-01,46,1,12,19,17,16,22,17.333,17.0,21
2024-02-01,46,1,1,22,19,17,19,19.333,18.5,13
2024-03-01,46,1,2,21,22,19,19,20.667,18.833,22
2024-04-01,46,1,3,13,21,22,20,18.667,18.0,17
2024-05-01,46,1,4,22,13,21,16,18.667,19.0,14
2024-06-01,46,1,5,17,22,13,15,17.333,19.0,13
2024-07-01,46,1,6,14,17,22,13,17.667,18.167,15
2024-08-01,46,1,7,13,14,17,19,14.667,16.667,15
2024-09-01,46,1,8,15,13,14,18,14.0,15.667,26
2024-10-01,46,1,9,15,15,13,16,14.333,16.0,14
2024-11-01,46,1,10,26,15,15,17,18.667,16.667,14
2024-12-01,46,1,11,14,26,15,19,18.333,16.167,18
2025-01-01,46,1,12,14,14,26,22,18.0,16.167,22
2025-02-01,46,1,1,18,14,14,21,15.333,17.0,12
2025-03-01,46,1,2,22,18,14,13,18.0,18.167,12
2025-04-01,46,1,3,12,22,18,22,17.333,17.667,17
2025-05-01,46,1,4,12,12,22,17,15.333,15.333,28
2025-06-01,46,1,5,17,12,12,14,13.667,15.833,20
2025-07-01,46,1,6,28,17,12,13,19.0,18.167,20
2025-08-01,46,1,7,20,28,17,15,21.667,18.5,19
2025-09-01,46,1,8,20,20,28,15,22.667,18.167,21
2025-10-01,46,1,9,19,20,20,26,19.667,19.333,16
2025-11-01,46,1,10,21,19,20,14,20.0,20.833,18
2025-12-01,46,1,11,16,21,19,14,18.667,20.667,16
2023-02-01,47,1,1,15,15,20,12,16.667,16.167,15
2023-03-01,47,1,2,20,15,15,22,16.667,17.833,20
2023-04-01,47,1,3,15,20,15,18,16.667,15.333,21
2023-05-01,47,1,4,20,15,20,22,18.333,17.5,19
2023-06-01,47,1,5,21,20,15,23,18.667,17.667,15
2023-07-01,47,1,6,19,21,20,14,20.0,18.333,18
2023-08-01,47,1,7,15,19,21,10,18.333,18.333,14
2023-09-01,47,1,8,18,15,19,30,17.333,18.0,18
2023-10-01,47,1,9,14,18,15,7,15.667,17.833,16
2023-11-01,47,1,10,18,14,18,20,16.667,17.5,17
2023-12-01,47,1,11,16,18,14,15,16.0,16.667,24
2024-01-01,47,1,12,17,16,18,15,17.0,16.333,19
2024-02-01,47,1,1,24,17,16,20,19.0,17.833,17
2024-03-01,47,1,2,19,24,17,15,20.0,18.0,28
2024-04-01,47,1,3,17,19,24,20,20.0,18.5,19
2024-05-01,47,1,4,28,17,19,21,21.333,20.167,22
2024-06-01,47,1,5,19,28,17,19,21.333,20.667,26
2024-07-01,47,1,6,22,19,28,15,23.0,21.5,19
2024-08-01,47,1,7,26,22,19,18,22.333,21.833,18
2024-09-01,47,1,8,19,26,22,14,22.333,21.833,16
2024-10-01,47,1,9,18,19,26,18,21.0,22.0,23
2024-11-01,47,1,10,16,18,19,16,17.667,20.0,15
2024-12-01,47,1,11,23,16,18,17,19.0,20.667,15
2025-01-01,47,1,12,15,23,16,24,18.0,19.5,20
2025-02-01,47,1,1,15,15,23,19,17.667,17.667,24
2025-03-01,47,1,2,20,15,15,17,16.667,17.833,18
2025-04-01,47,1,3,24,20,15,28,19.667,18.833,13
2025-05-01,47,1,4,18,24,20,19,20.667,19.167,15
2025-06-01,47,1,5,13,18,24,22,18.333,17.5,27
2025-07-01,47,1,6,15,13,18,26,15.333,17.5,19
2025-08-01,47,1,7,27,15,13,19,18.333,19.5,14
2025-09-01,47,1,8,19,27,15,18,20.333,19.333,25
2025-10-01,47,1,9,14,19,27,16,20.0,17.667,21
2025-11-01,47,1,10,25,14,19,23,19.333,18.833,16
2025-12-01,47,1,11,21,25,14,15,20.0,20.167,19
2023-02-01,48,1,1,15,18,16,16,16.333,16.333,21
2023-03-01,48,1,2,15,15,18,19,16.0,16.667,21
2023-04-01,48,1,3,21,15,15,26,17.0,17.333,14
2023-05-01,48,1,4,21,21,15,21,19.0,17.667,19
2023-06-01,48,1,5,14,21,21,20,18.667,17.333,23
2023-07-01,48,1,6,19,14,21,17,18.0,17.5,11
2023-08-01,48,1,7,23,19,14,13,18.667,18.833,18
2023-09-01,48,1,8,11,23,19,17,17.667,18.167,13
2023-10-01,48,1,9,18,11,23,19,17.333,17.667,18
2023-11-01,48,1,10,13,18,11,16,14.0,16.333,15
2023-12-01,48,1,11,18,13,18,18,16.333,17.0,26
2024-01-01,48,1,12,15,18,13,15,15.333,16.333,20
2024-02-01,48,1,1,26,15,18,15,19.667,16.833,26
2024-03-01,48,1,2,20,26,15,21,20.333,18.333,19
2024-04-01,48,1,3,26,20,26,21,24.0,19.667,17
2024-05-01,48,1,4,19,26,20,14,21.667,20.667,21
2024-06-01,48,1,5,17,19,26,19,20.667,20.5,18
2024-07-01,48,1,6,21,17,19,23,19.0,21.5,18
2024-08-01,48,1,7,18,21,17,11,18.667,20.167,21
2024-09-01,48,1,8,18,18,21,18,19.0,19.833,19
2024-10-01,48,1,9,21,18,18,13,19.0,19.0,13
2024-11-01,48,1,10,19,21,18,18,19.333,19.0,16
2024-12-01,48,1,11,13,19,21,15,17.667,18.333,19
2025-01-01,48,1,12,16,13,19,26,16.0,17.5,19
2025-02-01,48,1,1,19,16,13,20,16.0,17.667,12
2025-03-01,48,1,2,19,19,16,26,18.0,17.833,14
2025-04-01,48,1,3,12,19,19,19,16.667,16.333,20
2025-05-01,48,1,4,14,12,19,17,15.0,15.5,18
2025-06-01,48,1,5,20,14,12,21,15.333,16.667,18
2025-07-01,48,1,6,18,20,14,18,17.333,17.0,18
2025-08-01,48,1,7,18,18,20,18,18.667,16.833,31
2025-09-01,48,1,8,18,18,18,21,18.0,16.667,21
2025-10-01,48,1,9,31,18,18,19,22.333,19.833,20
2025-11-01,48,1,10,21,31,18,13,23.333,21.0,7
2025-12-01,48,1,11,20,21,31,16,24.0,21.0,12
2023-02-01,49,1,1,18,14,17,20,16.333,20.5,12
2023-03-01,49,1,2,20,18,14,21,17.333,20.667,18
2023-04-01,49,1,3,12,20,18,25,16.667,17.833,16
2023-05-01,49,1,4,18,12,20,20,16.667,16.5,12
2023-06-01,49,1,5,16,18,12,19,15.333,16.333,16
2023-07-01,49,1,6,12,16,18,18,15.333,16.0,24
2023-08-01,49,1,7,16,12,16,19,14.667,15.667,14
2023-09-01,49,1,8,24,16,12,29,17.333,16.333,13
2023-10-01,49,1,9,14,24,16,26,18.0,16.667,28
2023-11-01,49,1,10,13,14,24,17,17.0,15.833,20
2023-12-01,49,1,11,28,13,14,14,18.333,17.833,14
2024-01-01,49,1,12,20,28,13,18,20.333,19.167,24
2024-02-01,49,1,1,14,20,28,20,20.667,18.833,18
2024-03-01,49,1,2,24,14,20,12,19.333,18.833,20
2024-04-01,49,1,3,18,24,14,18,18.667,19.5,15
2024-05-01,49,1,4,20,18,24,16,20.667,20.667,25
2024-06-01,49,1,5,15,20,18,12,17.667,18.5,19
2024-07-01,49,1,6,25,15,20,16,20.0,19.333,14
2024-08-01,49,1,7,19,25,15,24,19.667,20.167,14
2024-09-01,49,1,8,14,19,25,14,19.333,18.5,11
2024-10-01,49,1,9,14,14,19,13,15.667,17.833,17
2024-11-01,49,1,10,11,14,14,28,13.0,16.333,11
2024-12-01,49,1,11,17,11,14,20,14.0,16.667,22
2025-01-01,49,1,12,11,17,11,14,13.0,14.333,19
2025-02-01,49,1,1,22,11,17,24,16.667,14.833,14
2025-03-01,49,1,2,19,22,11,18,17.333,15.667,21
2025-04-01,49,1,3,14,19,22,20,18.333,15.667,17
2025-05-01,49,1,4,21,14,19,15,18.0,17.333,23
2025-06-01,49,1,5,17,21,14,25,17.333,17.333,19
2025-07-01,49,1,6,23,17,21,19,20.333,19.333,28
2025-08-01,49,1,7,19,23,17,14,19.667,18.833,17
2025-09-01,49,1,8,28,19,23,14,23.333,20.333,13
2025-10-01,49,1,9,17,28,19,11,21.333,20.833,12
2025-11-01,49,1,10,13,17,28,17,19.333,19.5,23
2025-12-01,49,1,11,12,13,17,11,14.0,18.667,14
2023-02-01,50,1,1,20,21,14,13,18.333,18.5,15
2023-03-01,50,1,2,16,20,21,24,19.0,17.5,15
2023-04-01,50,1,3,15,16,20,18,17.0,17.0,22
2023-05-01,50,1,4,15,15,16,26,15.333,16.833,22
2023-06-01,50,1,5,22,15,15,21,17.333,18.167,16
2023-07-01,50,1,6,22,22,15,20,19.667,18.333,16
2023-08-01,50,1,7,16,22,22,22,20.0,17.667,13
2023-09-01,50,1,8,16,16,22,18,18.0,17.667,28
2023-10-01,50,1,9,13,16,16,16,15.0,17.333,12
2023-11-01,50,1,10,28,13,16,14,19.0,19.5,18
2023-12-01,50,1,11,12,28,13,21,17.667,17.833,17
2024-01-01,50,1,12,18,12,28,20,19.333,17.167,24
2024-02-01,50,1,1,17,18,12,16,15.667,17.333,19
2024-03-01,50,1,2,24,17,18,15,19.667,18.667,13
2024-04-01,50,1,3,19,24,17,15,20.0,19.667,13
2024-05-01,50,1,4,13,19,24,22,18.667,17.167,13
2024-06-01,50,1,5,13,13,19,22,15.0,17.333,6
2024-07-01,50,1,6,13,13,13,16,13.0,16.5,17
2024-08-01,50,1,7,6,13,13,16,10.667,14.667,20
2024-09-01,50,1,8,17,6,13,13,12.0,13.5,21
2024-10-01,50,1,9,20,17,6,28,14.333,13.667,10
2024-11-01,50,1,10,21,20,17,12,19.333,15.0,26
2024-12-01,50,1,11,10,21,20,18,17.0,14.5,29
2025-01-01,50,1,12,26,10,21,17,19.0,16.667,18
2025-02-01,50,1,1,29,26,10,24,21.667,20.5,11
2025-03-01,50,1,2,18,29,26,19,24.333,20.667,18
2025-04-01,50,1,3,11,18,29,13,19.333,19.167,17
2025-05-01,50,1,4,18,11,18,13,15.667,18.667,19
2025-06-01,50,1,5,17,18,11,13,15.333,19.833,29
2025-07-01,50,1,6,19,17,18,6,18.0,18.667,28
2025-08-01,50,1,7,29,19,17,17,21.667,18.667,9
2025-09-01,50,1,8,28,29,19,20,25.333,20.333,18
2025-10-01,50,1,9,9,28,29,21,22.0,20.0,25
2025-11-01,50,1,10,18,9,28,10,18.333,20.0,14
2025-12-01,50,1,11,25,18,9,26,17.333,21.333,15
2023-02-01,51,1,1,30,21,19,23,23.333,21.667,19
2023-03-01,51,1,2,27,30,21,19,26.0,22.5,13
2023-04-01,51,1,3,19,27,30,23,25.333,22.333,22
2023-05-01,51,1,4,13,19,27,15,19.667,21.5,18
2023-06-01,51,1,5,22,13,19,19,18.0,22.0,16
2023-07-01,51,1,6,18,22,13,21,17.667,21.5,22
2023-08-01,51,1,7,16,18,22,22,18.667,19.167,18
2023-09-01,51,1,8,22,16,18,20,18.667,18.333,21
2023-10-01,51,1,9,18,22,16,18,18.667,18.167,27
2023-11-01,51,1,10,21,18,22,19,20.333,19.5,28
2023-12-01,51,1,11,27,21,18,21,22.0,20.333,25
2024-01-01,51,1,12,28,27,21,30,25.333,22.0,17
2024-02-01,51,1,1,25,28,27,27,26.667,23.5,21
2024-03-01,51,1,2,17,25,28,19,23.333,22.667,20
2024-04-01,51,1,3,21,17,25,13,21.0,23.167,22
2024-05-01,51,1,4,20,21,17,22,19.333,23.0,11
2024-06-01,51,1,5,22,20,21,18,21.0,22.167,15
2024-07-01,51,1,6,11,22,20,16,17.667,19.333,27
2024-08-01,51,1,7,15,11,22,22,16.0,17.667,25
2024-09-01,51,1,8,27,15,11,18,17.667,19.333,23
2024-10-01,51,1,9,25,27,15,21,22.333,20.0,19
2024-11-01,51,1,10,23,25,27,27,25.0,20.5,19
2024-12-01,51,1,11,19,23,25,28,22.333,20.0,14
2025-01-01,51,1,12,19,19,23,25,20.333,21.333,21
2025-02-01,51,1,1,14,19,19,17,17.333,21.167,17
2025-03-01,51,1,2,21,14,19,21,18.0,20.167,19
2025-04-01,51,1,3,17,21,14,20,17.333,18.833,19
2025-05-01,51,1,4,19,17,21,22,19.0,18.167,10
2025-06-01,51,1,5,19,19,17,11,18.333,18.167,10
2025-07-01,51,1,6,10,19,19,15,16.0,16.667,15
2025-08-01,51,1,7,10,10,19,27,13.0,16.0,25
2025-09-01,51,1,8,15,10,10,25,11.667,15.0,14
2025-10-01,51,1,9,25,15,10,23,16.667,16.333,25
2025-11-01,51,1,10,14,25,15,19,18.0,15.5,19
2025-12-01,51,1,11,25,14,25,19,21.333,16.5,21
2023-02-01,52,1,1,18,16,18,17,17.333,17.0,14
2023-03-01,52,1,2,11,18,16,15,15.0,15.833,19
2023-04-01,52,1,3,14,11,18,27,14.333,15.667,11
2023-05-01,52,1,4,19,14,11,14,14.667,16.0,21
2023-06-01,52,1,5,11,19,14,21,14.667,14.833,18
2023-07-01,52,1,6,21,11,19,24,17.0,15.667,19
2023-08-01,52,1,7,18,21,11,18,16.667,15.667,23
2023-09-01,52,1,8,19,18,21,15,19.333,17.0,14
2023-10-01,52,1,9,23,19,18,17,20.0,18.5,23
2023-11-01,52,1,10,14,23,19,18,18.667,17.667,17
2023-12-01,52,1,11,23,14,23,16,20.0,19.667,15
2024-01-01,52,1,12,17,23,14,18,18.0,19.0,16
2024-02-01,52,1,1,15,17,23,11,18.333,18.5,18
2024-03-01,52,1,2,16,15,17,14,16.0,18.0,18
2024-04-01,52,1,3,18,16,15,19,16.333,17.167,18
2024-05-01,52,1,4,18,18,16,11,17.333,17.833,17
2024-06-01,52,1,5,18,18,18,21,18.0,17.0,19
2024-07-01,52,1,6,17,18,18,18,17.667,17.0,19
2024-08-01,52,1,7,19,17,18,19,18.0,17.667,21
2024-09-01,52,1,8,19,19,17,23,18.333,18.167,25
2024-10-01,52,1,9,21,19,19,14,19.667,18.667,19
2024-11-01,52,1,10,25,21,19,23,21.667,19.833,20
2024-12-01,52,1,11,19,25,21,17,21.667,20.0,18
2025-01-01,52,1,12,20,19,25,15,21.333,20.5,20
2025-02-01,52,1,1,18,20,19,16,19.0,20.333,19
2025-03-01,52,1,2,20,18,20,18,19.333,20.5,21
2025-04-01,52,1,3,19,20,18,18,19.0,20.167,17
2025-05-01,52,1,4,21,19,20,18,20.0,19.5,24
2025-06-01,52,1,5,17,21,19,17,19.0,19.167,18
2025-07-01,52,1,6,24,17,21,19,20.667,19.833,24
2025-08-01,52,1,7,18,24,17,19,19.667,19.833,19
2025-09-01,52,1,8,24,18,24,21,22.0,20.5,14
2025-10-01,52,1,9,19,24,18,25,20.333,20.5,10
2025-11-01,52,1,10,14,19,24,19,19.0,19.333,11
2025-12-01,52,1,11,10,14,19,20,14.333,18.167,20
2023-02-01,53,1,1,16,26,16,23,19.333,19.0,13
2023-03-01,53,1,2,14,16,26,20,18.667,18.5,23
2023-04-01,53,1,3,13,14,16,15,14.333,18.167,25
2023-05-01,53,1,4,23,13,14,26,16.667,18.0,14
2023-06-01,53,1,5,25,23,13,25,20.333,19.5,24
2023-07-01,53,1,6,14,25,23,23,20.667,17.5,18
2023-08-01,53,1,7,24,14,25,17,21.0,18.833,21
2023-09-01,53,1,8,18,24,14,15,18.667,19.5,9
2023-10-01,53,1,9,21,18,24,24,21.0,20.833,18
2023-11-01,53,1,10,9,21,18,16,16.0,18.5,15
2023-12-01,53,1,11,18,9,21,26,16.0,17.333,18
2024-01-01,53,1,12,15,18,9,16,14.0,17.5,21
2024-02-01,53,1,1,18,15,18,14,17.0,16.5,21
2024-03-01,53,1,2,21,18,15,13,18.0,17.0,14
2024-04-01,53,1,3,21,21,18,23,20.0,17.0,12
2024-05-01,53,1,4,14,21,21,25,18.667,17.833,18
2024-06-01,53,1,5,12,14,21,14,15.667,16.833,16
2024-07-01,53,1,6,18,12,14,24,14.667,17.333,28
2024-08-01,53,1,7,16,18,12,18,15.333,17.0,22
2024-09-01,53,1,8,28,16,18,21,20.667,18.167,16
2024-10-01,53,1,9,22,28,16,9,22.0,18.333,10
2024-11-01,53,1,10,16,22,28,18,22.0,18.667,16
2024-12-01,53,1,11,10,16,22,15,16.0,18.333,14
2025-01-01,53,1,12,16,10,16,18,14.0,18.0,20
2025-02-01,53,1,1,14,16,10,21,13.333,17.667,17
2025-03-01,53,1,2,20,14,16,21,16.667,16.333,18
2025-04-01,53,1,3,17,20,14,14,17.0,15.5,19
2025-05-01,53,1,4,18,17,20,12,18.333,15.833,14
2025-06-01,53,1,5,19,18,17,18,18.0,17.333,15
2025-07-01,53,1,6,14,19,18,16,17.0,17.0,16
2025-08-01,53,1,7,15,14,19,28,16.0,17.167,23
2025-09-01,53,1,8,16,15,14,22,15.0,16.5,17
2025-10-01,53,1,9,23,16,15,16,18.0,17.5,25
2025-11-01,53,1,10,17,23,16,10,18.667,17.333,9
2025-12-01,53,1,11,25,17,23,16,21.667,18.333,26
2023-02-01,54,1,1,24,13,20,23,19.0,18.833,8
2023-03-01,54,1,2,16,24,13,17,17.667,18.167,17
2023-04-01,54,1,3,8,16,24,17,16.0,16.0,21
2023-05-01,54,1,4,17,8,16,11,13.667,16.333,26
2023-06-01,54,1,5,21,17,8,22,15.333,16.5,14
2023-07-01,54,1,6,26,21,17,19,21.333,18.667,18
2023-08-01,54,1,7,14,26,21,20,20.333,17.0,35
2023-09-01,54,1,8,18,14,26,21,19.333,17.333,13
2023-10-01,54,1,9,35,18,14,15,22.333,21.833,21
2023-11-01,54,1,10,13,35,18,20,22.0,21.167,23
2023-12-01,54,1,11,21,13,35,13,23.0,21.167,21
2024-01-01,54,1,12,23,21,13,24,19.0,20.667,20
2024-02-01,54,1,1,21,23,21,16,21.667,21.833,10
2024-03-01,54,1,2,20,21,23,8,21.333,22.167,21
2024-04-01,54,1,3,10,20,21,17,17.0,18.0,20
2024-05-01,54,1,4,21,10,20,21,17.0,19.333,21
2024-06-01,54,1,5,20,21,10,26,17.0,19.167,14
2024-07-01,54,1,6,21,20,21,14,20.667,18.833,13
2024-08-01,54,1,7,14,21,20,18,18.333,17.667,12
2024-09-01,54,1,8,13,14,21,35,16.0,16.5,23
2024-10-01,54,1,9,12,13,14,13,13.0,16.833,21
2024-11-01,54,1,10,23,12,13,21,16.0,17.167,17
2024-12-01,54,1,11,21,23,12,23,18.667,17.333,19
2025-01-01,54,1,12,17,21,23,21,20.333,16.667,24
2025-02-01,54,1,1,19,17,21,20,19.0,17.5,21
2025-03-01,54,1,2,24,19,17,10,20.0,19.333,25
2025-04-01,54,1,3,21,24,19,21,21.333,20.833,26
2025-05-01,54,1,4,25,21,24,20,23.333,21.167,18
2025-06-01,54,1,5,26,25,21,21,24.0,22.0,19
2025-07-01,54,1,6,18,26,25,14,23.0,22.167,16
2025-08-01,54,1,7,19,18,26,13,21.0,22.167,26
2025-09-01,54,1,8,16,19,18,12,17.667,20.833,20
2025-10-01,54,1,9,26,16,19,23,20.333,21.667,13
2025-11-01,54,1,10,20,26,16,21,20.667,20.833,19
2025-12-01,54,1,11,13,20,26,17,19.667,18.667,24
2023-02-01,55,1,1,18,15,21,25,18.0,19.333,15
2023-03-01,55,1,2,17,18,15,16,16.667,19.0,22
2023-04-01,55,1,3,15,17,18,15,16.667,18.167,20
2023-05-01,55,1,4,22,15,17,17,18.0,18.0,17
2023-06-01,55,1,5,20,22,15,24,19.0,17.833,16
2023-07-01,55,1,6,17,20,22,22,19.667,18.167,12
2023-08-01,55,1,7,16,17,20,19,17.667,17.833,13
2023-09-01,55,1,8,12,16,17,20,15.0,17.0,23
2023-10-01,55,1,9,13,12,16,23,13.667,16.667,19
