ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderDate,ArrestType
3184,4771,5585,2024-03-25,Arrest
3185,93,678,2022-12-29,Arrest
3186,3802,7951,2023-03-26,Surrender
3187,2921,6205,2023-08-22,Arrest
3188,873,4255,2025-12-09,Surrender
3189,4565,3957,2022-05-14,Arrest
3190,2218,5386,2024-11-28,Surrender
3191,43,3827,2024-06-07,Arrest
3192,3466,7981,2024-05-15,Arrest
3193,2018,2433,2023-11-14,Arrest
3194,4507,4801,2022-02-03,Arrest
3195,2016,5661,2023-10-04,Arrest
3196,2041,552,2025-08-31,Arrest
3197,2213,4732,2023-06-12,Arrest
3198,4112,3969,2023-10-16,Arrest
3199,629,7890,2023-11-22,Surrender
3200,3653,1612,2022-10-29,Arrest
3201,2080,6570,2025-11-02,Arrest
3202,1252,4907,2024-10-19,Arrest
3203,2864,7815,2022-12-14,Arrest
3204,1181,6856,2022-02-02,Surrender
3205,2463,8059,2024-10-17,Arrest
3206,699,5462,2022-10-21,Arrest
3207,4066,3460,2023-01-22,Arrest
3208,4812,6660,2023-05-31,Arrest
3209,1944,4563,2025-06-09,Arrest
3210,4365,4202,2023-02-08,Arrest
3211,3863,606,2026-01-26,Arrest
3212,4279,4113,2025-01-21,Arrest
3213,2782,5595,2023-06-30,Surrender
3214,1883,6310,2023-01-12,Surrender
3215,19,1469,2022-05-21,Arrest
3216,2121,6793,2026-05-30,Arrest
3217,3744,1983,2026-06-30,Arrest
3218,2776,4505,2025-10-31,Arrest
3219,2065,891,2024-11-17,Arrest
3220,582,3502,2024-04-09,Arrest
3221,618,5677,2026-01-12,Arrest
3222,3533,844,2026-06-17,Arrest
3223,4914,2156,2022-10-03,Arrest
3224,772,5120,2023-10-17,Arrest
3225,4022,8523,2022-04-02,Arrest
3226,3851,2078,2023-12-29,Surrender
3227,3598,5262,2024-08-08,Arrest
3228,4801,4716,2022-03-24,Arrest
3229,1550,3683,2023-05-26,Arrest
3230,4415,4417,2026-02-23,Arrest
3231,2868,2800,2024-04-28,Arrest
3232,4751,5490,2025-11-15,Arrest
3233,2574,585,2025-12-26,Surrender
3234,325,4280,2026-03-20,Arrest
3235,4077,3545,2024-05-10,Surrender
3236,3583,5121,2023-08-24,Arrest
3237,3884,3685,2024-12-04,Arrest
3238,4316,7009,2022-10-21,Arrest
3239,151,7581,2025-01-27,Arrest
3240,3827,5894,2023-03-09,Arrest
3241,2907,7838,2025-04-12,Surrender
3242,3197,4709,2025-05-12,Surrender
3243,4267,6139,2025-05-02,Arrest
3244,3275,8036,2026-03-20,Arrest
3245,4857,8551,2022-11-03,Arrest
3246,289,2551,2023-10-21,Surrender
3247,225,6499,2023-05-18,Arrest
3248,4550,345,2025-09-09,Arrest
3249,1613,3873,2024-07-27,Arrest
3250,72,5340,2024-04-19,Arrest
3251,2512,8444,2022-12-07,Arrest
3252,499,8432,2023-03-28,Arrest
3253,247,872,2022-05-27,Arrest
3254,2711,7928,2025-12-17,Surrender
3255,171,7129,2023-12-18,Arrest
3256,2905,4585,2025-02-19,Arrest
3257,3806,3617,2022-06-27,Arrest
3258,4372,91,2024-05-09,Arrest
3259,1974,4528,2023-03-19,Arrest
3260,1045,4872,2023-02-11,Surrender
3261,3949,5720,2024-05-16,Arrest
3262,4640,8086,2023-08-19,Arrest
3263,4627,5636,2024-04-01,Arrest
3264,2936,5981,2024-07-22,Arrest
3265,4424,2118,2026-06-04,Surrender
3266,402,2938,2023-08-28,Arrest
3267,3563,4886,2024-12-25,Arrest
3268,3142,7002,2025-02-17,Arrest
3269,2437,2837,2024-09-14,Arrest
3270,3593,3097,2024-12-11,Arrest
3271,3454,6161,2026-03-23,Arrest
3272,2838,3978,2022-07-02,Arrest
3273,2348,948,2024-07-17,Arrest
3274,1330,2926,2024-02-16,Arrest
3275,1990,4079,2025-01-25,Surrender
3276,3155,3215,2022-09-30,Surrender
3277,91,4149,2023-09-22,Surrender
3278,1157,6596,2023-06-02,Arrest
3279,2677,884,2023-06-08,Arrest
3280,1346,5339,2022-11-25,Arrest
3281,895,5246,2025-09-07,Arrest
3282,2649,5345,2023-07-29,Arrest
3283,1308,6644,2026-03-25,Arrest
3284,279,1457,2023-05-09,Arrest
3285,3511,8330,2023-07-18,Arrest
3286,2318,6806,2025-07-20,Arrest
3287,399,7597,2024-02-08,Arrest
3288,741,6305,2026-01-13,Surrender
3289,1706,7922,2024-11-05,Arrest
3290,3623,6605,2022-02-04,Surrender
3291,2244,7784,2025-10-29,Arrest
3292,2395,2416,2022-04-17,Arrest
3293,709,4454,2024-12-14,Arrest
3294,3864,6990,2026-04-04,Arrest
3295,4651,4206,2023-05-29,Surrender
3296,165,8201,2026-06-30,Arrest
3297,3638,6202,2024-10-14,Arrest
3298,493,4402,2023-07-23,Surrender
3299,563,2900,2024-10-10,Surrender
3300,643,4413,2025-03-22,Arrest
3301,4668,2399,2026-06-30,Arrest
3302,3302,2210,2023-05-17,Arrest
3303,3874,1711,2026-06-30,Arrest
3304,1925,105,2022-05-03,Arrest
3305,1382,5419,2025-02-03,Arrest
3306,2703,1187,2025-07-25,Arrest
3307,2286,5844,2023-04-29,Surrender
3308,912,3185,2022-10-11,Arrest
3309,2548,8539,2025-11-03,Arrest
3310,2517,6631,2023-03-30,Arrest
3311,3061,7013,2023-02-08,Arrest
3312,4544,8623,2025-02-21,Arrest
3313,3702,152,2023-09-01,Arrest
3314,3003,3283,2023-11-15,Surrender
3315,4637,5808,2025-05-22,Arrest
3316,2252,916,2025-09-15,Arrest
3317,2469,1306,2023-05-13,Arrest
3318,3849,8265,2023-01-10,Arrest
3319,1628,3050,2024-12-28,Arrest
3320,1202,6113,2024-11-17,Arrest
3321,3148,5995,2025-12-02,Arrest
3322,4580,8296,2025-04-23,Arrest
3323,2354,8345,2026-01-11,Arrest
3324,2755,5426,2026-01-13,Arrest
3325,2713,6561,2024-10-05,Arrest
3326,3986,6089,2022-12-08,Surrender
3327,3831,2797,2023-04-10,Arrest
3328,2179,2702,2022-07-02,Arrest
3329,2046,1399,2024-02-18,Arrest
3330,2612,2520,2026-06-30,Arrest
3331,3914,184,2024-09-01,Arrest
3332,4738,4954,2023-10-16,Surrender
3333,4628,367,2022-10-27,Surrender
3334,445,4440,2026-05-03,Arrest
3335,157,3985,2025-12-28,Arrest
3336,998,7637,2023-09-02,Arrest
3337,3866,2418,2026-05-16,Arrest
3338,4216,472,2022-08-16,Arrest
3339,404,968,2026-01-27,Arrest
3340,3415,6158,2026-01-30,Arrest
3341,979,6087,2026-01-23,Arrest
3342,2779,2657,2022-07-05,Arrest
3343,2024,6380,2024-04-19,Arrest
3344,3175,210,2025-09-03,Arrest
3345,1344,1962,2023-06-27,Arrest
3346,229,897,2024-08-20,Arrest
3347,1818,6988,2026-02-01,Arrest
3348,244,3376,2026-03-01,Arrest
3349,2697,5639,2023-06-25,Surrender
3350,4622,1774,2024-05-07,Arrest
3351,4864,6608,2024-04-27,Arrest
3352,310,2300,2022-07-01,Arrest
3353,4515,1210,2024-04-15,Arrest
3354,3929,4935,2026-02-26,Surrender
3355,1061,8317,2026-05-29,Arrest
3356,358,8697,2022-11-23,Arrest
3357,4207,1271,2022-06-29,Surrender
3358,3687,1252,2025-01-22,Arrest
3359,3229,3177,2023-12-06,Surrender
3360,4360,8482,2024-02-27,Arrest
3361,1199,7132,2022-03-27,Arrest
3362,2719,3519,2023-08-21,Arrest
3363,1846,1293,2023-06-07,Arrest
3364,2534,5556,2024-06-06,Arrest
3365,3805,8137,2026-06-30,Arrest
3366,1133,4510,2022-11-24,Arrest
3367,1745,3316,2024-11-14,Arrest
3368,4482,293,2025-03-31,Surrender
3369,1455,5763,2023-05-23,Arrest
3370,965,4223,2023-01-12,Arrest
3371,2954,1052,2022-08-03,Arrest
3372,1133,4511,2022-11-03,Arrest
3373,4890,4565,2023-11-28,Arrest
3374,2109,7533,2025-09-26,Arrest
3375,1655,273,2022-05-09,Arrest
3376,2952,2043,2026-06-30,Arrest
3377,477,6346,2022-10-26,Arrest
3378,1031,3470,2022-07-27,Arrest
3379,4816,6756,2024-08-02,Surrender
3380,1947,3938,2025-03-31,Arrest
3381,1500,1087,2023-01-03,Arrest
3382,2647,8549,2023-08-03,Arrest
3383,3967,7345,2025-12-05,Arrest
3384,3842,4825,2025-09-07,Arrest
3385,4238,5100,2024-11-14,Arrest
3386,4915,2904,2023-06-27,Arrest
3387,3050,6592,2024-05-14,Surrender
3388,4864,6607,2024-04-29,Arrest
3389,1921,6479,2023-05-23,Surrender
3390,4815,5271,2025-02-23,Arrest
3391,804,5863,2024-09-13,Surrender
3392,149,6217,2025-10-04,Arrest
3393,4540,6409,2024-02-26,Arrest
3394,4275,7952,2025-12-20,Arrest
3395,3972,6085,2025-10-17,Arrest
3396,609,4690,2023-05-26,Arrest
3397,1725,614,2023-05-25,Surrender
3398,2310,4166,2022-06-26,Arrest
3399,1404,4529,2025-02-16,Surrender
3400,2413,4428,2026-05-26,Surrender
3401,4942,5148,2022-06-19,Arrest
3402,798,5395,2023-11-03,Surrender
3403,2673,1749,2025-02-09,Arrest
3404,1320,733,2022-05-03,Arrest
3405,1713,7050,2025-09-24,Arrest
3406,1072,6349,2023-02-27,Arrest
3407,3216,6824,2024-04-03,Arrest
3408,1509,5764,2024-03-27,Surrender
3409,170,2911,2024-06-09,Arrest
3410,3407,2663,2026-05-07,Surrender
3411,1068,8526,2025-10-14,Arrest
3412,369,4415,2023-08-31,Arrest
3413,3318,3114,2022-10-27,Arrest
3414,2873,3304,2026-02-09,Surrender
3415,4914,2155,2022-11-25,Surrender
3416,2014,1345,2026-05-22,Surrender
3417,4917,8571,2024-06-19,Arrest
3418,4862,4047,2026-06-07,Arrest
3419,3730,7560,2026-02-25,Surrender
3420,4024,3535,2026-04-30,Arrest
3421,779,4926,2025-07-25,Arrest
3422,4458,953,2025-10-16,Arrest
3423,3663,3568,2022-10-10,Arrest
3424,4075,3022,2024-04-16,Arrest
3425,2174,4770,2026-06-30,Arrest
3426,2196,1505,2023-12-01,Surrender
3427,2867,4232,2024-04-27,Arrest
3428,68,1807,2024-04-05,Arrest
3429,2539,4059,2023-08-04,Arrest
3430,2090,1122,2025-03-10,Arrest
3431,818,6743,2025-08-07,Surrender
3432,2389,8295,2024-06-26,Arrest
3433,108,5548,2023-08-14,Surrender
3434,1094,4476,2025-02-01,Surrender
3435,1173,6557,2024-04-19,Arrest
3436,2875,4795,2023-12-10,Arrest
3437,2274,5503,2024-10-02,Arrest
3438,2366,5999,2024-04-26,Surrender
3439,4134,4270,2025-01-25,Arrest
3440,469,417,2026-06-30,Arrest
3441,3120,2974,2024-03-08,Surrender
3442,2000,6477,2022-09-27,Arrest
3443,2018,2432,2023-11-30,Surrender
3444,3772,4686,2022-10-22,Arrest
3445,185,565,2022-11-24,Arrest
3446,109,2527,2023-04-24,Surrender
3447,3172,5168,2022-10-10,Arrest
3448,4799,6713,2025-02-18,Arrest
3449,3303,3252,2022-09-24,Arrest
3450,803,1225,2025-12-01,Arrest
3451,1473,143,2025-11-25,Arrest
3452,1856,6884,2025-12-29,Arrest
3453,2043,1491,2025-06-04,Arrest
3454,1335,7149,2022-03-23,Arrest
3455,173,7707,2024-08-10,Arrest
3456,43,3828,2024-06-11,Arrest
3457,3841,7364,2023-06-14,Arrest
3458,2069,4506,2025-06-22,Arrest
3459,3646,2654,2024-11-24,Arrest
3460,4202,2005,2024-08-31,Surrender
3461,2926,1195,2024-06-16,Arrest
3462,3072,4490,2022-05-28,Surrender
3463,2304,3410,2023-08-09,Surrender
3464,3306,7284,2025-03-09,Arrest
3465,1287,7217,2022-05-27,Arrest
3466,4344,1757,2026-06-30,Arrest
3467,964,498,2025-01-05,Arrest
3468,953,3837,2022-07-19,Arrest
3469,2306,7438,2025-09-15,Arrest
3470,4728,871,2026-03-11,Arrest
3471,4705,3358,2023-06-22,Surrender
3472,4726,913,2023-05-07,Arrest
3473,3858,722,2026-06-30,Arrest
3474,4271,3544,2026-01-14,Arrest
3475,1792,8672,2023-06-21,Arrest
3476,1149,8440,2022-04-13,Arrest
3477,2017,8358,2025-11-07,Arrest
3478,2127,4998,2022-10-30,Arrest
3479,4990,1497,2026-05-18,Arrest
3480,2209,3990,2026-01-09,Surrender
3481,934,1521,2023-11-10,Arrest
3482,330,5821,2022-05-18,Arrest
3483,3827,5895,2023-03-11,Arrest
3484,5000,2747,2025-01-13,Arrest
3485,3284,4302,2023-07-09,Surrender
3486,4494,315,2022-08-26,Arrest
3487,1753,7090,2026-06-30,Arrest
3488,4270,7423,2023-03-13,Arrest
3489,1121,3351,2025-01-25,Arrest
3490,1937,109,2025-12-09,Arrest
3491,374,1755,2025-02-25,Arrest
3492,3398,6999,2023-12-21,Arrest
3493,3985,1352,2025-11-11,Arrest
3494,886,3130,2024-01-30,Surrender
3495,1541,6782,2024-09-18,Arrest
3496,957,5207,2023-05-26,Arrest
3497,4969,5112,2023-03-20,Arrest
3498,300,481,2025-07-17,Arrest
3499,3108,5838,2025-02-12,Arrest
3500,3552,1974,2024-11-29,Arrest
3501,3956,337,2024-04-03,Surrender
3502,4933,2765,2025-06-20,Arrest
3503,3081,5800,2025-06-28,Arrest
3504,4221,6495,2023-03-03,Surrender
3505,3925,4039,2023-06-19,Arrest
3506,274,4285,2023-11-16,Arrest
3507,3400,525,2022-06-08,Surrender
3508,2280,7372,2023-07-23,Arrest
3509,89,3478,2025-09-16,Arrest
3510,4454,4780,2024-11-04,Arrest
3511,4377,5663,2024-12-15,Arrest
3512,3908,2810,2026-02-18,Arrest
3513,3053,725,2024-10-10,Arrest
3514,3132,766,2024-12-07,Arrest
3515,2169,4997,2023-07-26,Arrest
3516,2889,4588,2024-07-20,Surrender
3517,2282,7487,2025-08-25,Arrest
3518,40,6324,2024-03-02,Arrest
3519,1952,308,2025-01-10,Arrest
3520,1261,1279,2024-08-16,Arrest
3521,320,349,2022-07-19,Arrest
3522,3846,6153,2024-06-18,Arrest
3523,4387,7172,2025-05-08,Arrest
3524,4047,4218,2024-03-17,Surrender
3525,296,6404,2023-05-02,Arrest
3526,1075,8277,2022-03-16,Arrest
3527,4510,1792,2026-03-12,Arrest
3528,4507,4802,2022-02-26,Arrest
3529,3270,5275,2026-06-22,Arrest
3530,2718,4447,2023-04-28,Arrest
3531,225,6498,2023-05-29,Surrender
3532,1057,2054,2023-09-18,Arrest
3533,4977,2233,2026-06-08,Arrest
3534,3076,4551,2022-07-23,Arrest
3535,1091,72,2022-03-10,Arrest
3536,3592,6829,2022-08-16,Arrest
3537,2999,2760,2026-06-30,Arrest
3538,2344,4705,2024-08-06,Arrest
3539,461,7647,2024-05-25,Surrender
3540,4074,8627,2025-01-22,Arrest
3541,1585,4014,2023-11-15,Arrest
3542,2085,4765,2024-05-04,Arrest
3543,2361,6156,2024-08-31,Arrest
3544,608,2806,2024-11-18,Arrest
3545,2950,1261,2023-01-22,Arrest
3546,3921,1667,2024-06-19,Arrest
3547,3128,4722,2024-05-04,Arrest
3548,690,3916,2023-01-26,Arrest
3549,1004,4694,2022-10-16,Surrender
3550,4633,4902,2025-05-29,Arrest
3551,2539,4057,2023-10-09,Surrender
3552,3499,2168,2024-10-16,Arrest
3553,4656,1446,2025-09-04,Arrest
3554,2186,3848,2025-05-13,Surrender
3555,3067,2534,2024-01-03,Arrest
3556,2216,7304,2023-05-08,Arrest
3557,1142,1696,2023-02-20,Surrender
3558,1174,2893,2023-05-07,Arrest
3559,3769,1096,2023-08-22,Surrender
3560,1364,6936,2024-09-22,Arrest
3561,2696,6750,2023-02-16,Arrest
3562,4358,3204,2023-07-14,Surrender
3563,2069,4507,2025-07-16,Surrender
3564,1807,1631,2025-07-20,Surrender
3565,711,5650,2026-03-30,Surrender
3566,577,1882,2025-05-13,Surrender
3567,1915,4959,2025-07-05,Surrender
3568,2826,6192,2023-10-02,Arrest
3569,4918,1613,2022-05-21,Arrest
3570,4082,979,2026-04-02,Surrender
3571,3710,1414,2022-08-27,Arrest
3572,2713,6562,2024-12-06,Arrest
3573,1611,4240,2022-08-25,Arrest
3574,3265,849,2023-01-07,Arrest
3575,3026,6917,2023-09-01,Arrest
3576,1298,4696,2026-06-30,Surrender
3577,4868,6448,2023-01-02,Surrender
3578,277,2878,2022-06-26,Surrender
3579,2974,2272,2025-01-25,Arrest
3580,1166,2393,2022-11-13,Surrender
3581,4606,8722,2024-05-06,Arrest
3582,4213,1831,2025-07-02,Arrest
3583,253,3626,2023-07-25,Arrest
3584,495,8635,2023-10-23,Surrender
3585,1185,4190,2025-06-19,Arrest
3586,1750,48,2022-10-19,Arrest
3587,3894,4848,2024-08-18,Arrest
3588,3724,5020,2024-08-31,Arrest
3589,3985,1351,2025-11-03,Arrest
3590,4084,8394,2026-05-17,Arrest
3591,1217,6489,2022-03-21,Arrest
3592,3934,4526,2025-05-12,Arrest
3593,2116,4691,2026-01-09,Arrest
3594,177,447,2025-09-22,Arrest
3595,4302,2249,2022-03-22,Arrest
3596,1758,1744,2025-05-19,Arrest
3597,3612,845,2022-09-04,Arrest
3598,4008,5319,2023-10-21,Surrender
3599,311,7293,2022-06-13,Arrest
3600,1296,3290,2023-11-07,Arrest
3601,2168,6744,2023-12-27,Surrender
3602,1209,40,2025-06-09,Arrest
3603,4374,2441,2026-02-24,Arrest
3604,1817,3104,2023-06-10,Surrender
3605,693,6837,2022-07-13,Surrender
3606,4023,8084,2023-03-19,Arrest
3607,1183,679,2023-04-25,Arrest
3608,3017,4289,2023-07-27,Surrender
3609,1768,7927,2023-02-18,Surrender
3610,4190,5187,2024-08-08,Arrest
3611,1846,1295,2023-06-25,Arrest
3612,903,3625,2023-01-04,Arrest
3613,4829,4571,2022-03-21,Arrest
3614,166,5221,2023-06-05,Surrender
3615,1033,972,2024-09-21,Arrest
3616,3113,3443,2022-07-05,Arrest
3617,4206,8078,2025-10-07,Arrest
3618,1965,5510,2025-05-29,Arrest
3619,324,1113,2026-06-29,Arrest
3620,379,6022,2025-02-14,Surrender
3621,322,777,2025-01-28,Arrest
3622,1749,8471,2025-09-06,Arrest
3623,3704,2232,2026-03-07,Arrest
3624,3681,2229,2025-07-12,Arrest
3625,1755,2154,2023-06-01,Arrest
3626,3697,6276,2025-12-12,Arrest
3627,1522,4540,2022-04-12,Surrender
3628,51,7161,2022-09-27,Arrest
3629,2278,6461,2022-09-07,Arrest
3630,2913,8268,2024-09-05,Arrest
3631,3459,4195,2022-11-29,Surrender
3632,2371,5332,2023-02-09,Surrender
3633,2080,6568,2025-09-18,Arrest
3634,853,1367,2026-01-11,Arrest
3635,19,1470,2022-03-24,Surrender
3636,2726,1852,2023-04-27,Arrest
3637,3362,3184,2025-05-28,Arrest
3638,1015,1964,2022-11-17,Arrest
3639,1774,8196,2024-02-20,Arrest
3640,3762,7772,2025-10-09,Surrender
3641,4408,5528,2026-06-26,Arrest
3642,2459,3200,2026-06-03,Arrest
3643,1877,5329,2023-11-08,Arrest
3644,1331,1290,2023-03-27,Arrest
3645,4582,486,2026-04-27,Surrender
3646,2683,2240,2022-07-01,Arrest
3647,4549,5015,2024-01-20,Surrender
3648,4203,3262,2024-03-06,Surrender
3649,596,7413,2024-10-29,Arrest
3650,1677,5420,2022-07-17,Arrest
3651,1895,5141,2023-10-25,Arrest
3652,4610,7068,2025-10-31,Arrest
3653,539,8478,2023-07-23,Arrest
3654,1673,31,2026-04-27,Arrest
3655,4706,4634,2024-02-01,Surrender
3656,3641,3543,2025-05-16,Arrest
3657,3604,5367,2023-11-19,Arrest
3658,4218,1880,2025-03-13,Arrest
3659,1476,6686,2022-06-30,Arrest
3660,4866,3892,2022-03-22,Arrest
3661,2552,1984,2023-08-19,Arrest
3662,2408,6952,2023-11-18,Arrest
3663,3810,5818,2025-03-26,Surrender
3664,461,7646,2024-04-29,Arrest
3665,2251,5578,2025-11-26,Arrest
3666,3125,5957,2022-02-15,Surrender
3667,77,6313,2023-10-17,Arrest
3668,4936,1037,2025-04-27,Arrest
3669,3684,637,2022-11-22,Arrest
3670,1741,5851,2022-11-14,Surrender
3671,3508,4111,2024-03-01,Surrender
3672,219,3965,2023-10-10,Arrest
3673,4590,5866,2025-08-23,Surrender
3674,2737,4020,2025-09-24,Arrest
3675,2315,1084,2022-12-14,Surrender
3676,10,2616,2024-04-26,Arrest
3677,704,862,2026-06-30,Arrest
3678,1728,4693,2024-10-23,Arrest
3679,4690,904,2023-07-20,Surrender
3680,3279,192,2026-02-26,Arrest
3681,2601,110,2022-04-05,Surrender
3682,2784,8542,2026-06-30,Arrest
3683,4560,6319,2025-07-14,Arrest
3684,2882,1943,2023-09-06,Arrest
3685,1369,3945,2024-06-25,Arrest
3686,3235,7730,2023-03-17,Arrest
3687,3190,3786,2022-10-26,Arrest
3688,4926,6769,2025-01-02,Arrest
3689,2635,1832,2022-04-24,Arrest
3690,4117,6565,2023-03-01,Arrest
3691,1837,5201,2023-07-13,Surrender
3692,272,4576,2025-01-24,Surrender
3693,2510,783,2026-06-30,Arrest
3694,185,564,2022-09-28,Arrest
3695,2541,8448,2022-08-29,Arrest
3696,3589,5648,2023-08-29,Arrest
3697,99,2776,2024-05-22,Arrest
3698,2410,3430,2023-12-03,Arrest
3699,3012,4394,2025-11-10,Surrender
3700,1643,4120,2025-07-08,Arrest
3701,800,6875,2022-09-11,Arrest
3702,2730,1826,2026-04-22,Arrest
3703,4045,2618,2023-01-09,Arrest
3704,2503,6361,2024-02-09,Arrest
3705,3769,1095,2023-08-26,Arrest
3706,4798,6476,2026-03-01,Arrest
3707,2803,3170,2026-03-04,Arrest
3708,1099,5577,2022-02-23,Arrest
3709,674,4274,2026-06-30,Arrest
3710,116,5612,2026-04-20,Arrest
3711,3737,4242,2022-06-06,Surrender
3712,2365,5194,2026-03-24,Arrest
3713,2634,5966,2023-03-06,Arrest
3714,2993,6728,2022-12-25,Arrest
3715,2984,3772,2022-01-08,Surrender
3716,2004,5242,2023-06-17,Surrender
3717,2114,1655,2023-08-06,Arrest
3718,3607,7538,2023-01-18,Surrender
3719,2314,8327,2025-05-15,Arrest
3720,3634,2324,2025-09-09,Arrest
3721,562,2414,2022-05-23,Arrest
3722,248,7059,2024-06-02,Arrest
3723,573,2655,2023-05-16,Arrest
3724,851,4829,2025-02-08,Surrender
3725,371,3933,2024-12-16,Arrest
3726,4838,7136,2023-05-16,Arrest
3727,462,2679,2022-05-01,Arrest
3728,1004,4695,2022-09-19,Arrest
3729,4044,8389,2025-08-12,Arrest
3730,1486,6005,2024-09-15,Arrest
3731,4807,8247,2024-11-08,Arrest
3732,2451,6442,2023-06-12,Arrest
3733,2092,8106,2025-07-01,Surrender
3734,3510,179,2025-06-17,Arrest
3735,1714,5673,2024-03-27,Arrest
3736,4063,7926,2022-08-21,Surrender
3737,1111,1535,2023-01-07,Arrest
3738,4713,8445,2024-11-27,Arrest
3739,3298,4249,2024-11-15,Arrest
3740,4593,3287,2023-03-24,Surrender
3741,1322,1205,2023-11-27,Arrest
3742,604,2203,2022-06-13,Surrender
3743,2902,4635,2025-04-30,Arrest
3744,3345,7476,2026-05-29,Surrender
3745,2362,7105,2025-10-14,Surrender
3746,2394,4025,2025-09-01,Arrest
3747,3969,4754,2022-10-23,Arrest
3748,4154,976,2024-06-26,Arrest
3749,1791,4412,2025-03-07,Arrest
3750,564,1771,2023-10-23,Arrest
3751,627,830,2022-02-20,Arrest
3752,3767,942,2026-05-30,Surrender
3753,2714,6282,2026-01-25,Arrest
3754,952,2487,2025-04-27,Arrest
3755,2585,628,2024-02-04,Arrest
3756,500,6799,2023-03-15,Arrest
3757,1009,5428,2025-11-05,Arrest
3758,4961,926,2022-08-10,Arrest
3759,2840,3034,2024-05-15,Arrest
3760,3396,296,2026-04-20,Arrest
3761,4093,1053,2025-12-13,Arrest
3762,2844,7432,2022-11-28,Arrest
3763,2156,2708,2023-09-27,Arrest
3764,470,3222,2025-02-03,Arrest
3765,4943,8528,2022-11-27,Arrest
3766,2870,8221,2025-10-04,Arrest
3767,1100,5027,2024-06-07,Arrest
3768,1594,6860,2025-07-28,Arrest
3769,1554,3510,2024-03-02,Arrest
3770,2984,3774,2022-03-20,Arrest
3771,4125,2790,2025-06-16,Arrest
3772,808,945,2022-10-19,Arrest
3773,2295,7352,2025-10-07,Arrest
3774,3538,7639,2025-07-06,Arrest
3775,756,7764,2025-05-30,Arrest
3776,2478,13,2025-08-01,Arrest
3777,3742,1118,2024-01-23,Arrest
3778,1986,6716,2025-04-16,Arrest
3779,4127,3256,2026-02-02,Arrest
3780,55,4787,2026-02-08,Arrest
3781,2002,2691,2025-02-06,Arrest
3782,2629,2214,2023-05-14,Arrest
3783,2123,3996,2023-09-02,Arrest
3784,515,6130,2022-11-14,Arrest
3785,4242,5157,2025-08-18,Arrest
3786,2177,1320,2023-12-20,Arrest
3787,4556,780,2026-02-27,Arrest
3788,2558,8617,2025-07-10,Arrest
3789,1061,8318,2026-03-17,Arrest
3790,886,3131,2024-02-03,Arrest
3791,4001,4410,2025-05-13,Arrest
3792,566,4515,2023-06-29,Arrest
3793,2546,434,2023-12-11,Surrender
3794,1378,3476,2023-07-25,Arrest
3795,4692,3506,2026-06-30,Arrest
3796,1682,654,2026-06-23,Arrest
3797,190,2478,2025-04-07,Surrender
3798,1789,93,2023-07-20,Arrest
3799,2479,6765,2023-07-30,Arrest
3800,1398,7921,2026-03-03,Arrest
3801,3404,5560,2025-08-20,Arrest
3802,2617,8151,2025-08-04,Arrest
3803,4635,4030,2024-09-26,Arrest
3804,1900,8601,2023-02-22,Surrender
3805,2670,7178,2026-03-04,Arrest
3806,3869,8701,2026-05-24,Surrender
3807,2425,2887,2024-05-03,Arrest
3808,4921,3136,2024-11-26,Surrender
3809,2844,7431,2022-12-03,Arrest
3810,2929,1875,2024-08-17,Arrest
3811,760,6719,2023-01-13,Arrest
3812,690,3917,2023-03-04,Surrender
3813,3636,8109,2023-04-25,Arrest
3814,890,6415,2025-11-16,Arrest
3815,3196,2905,2025-05-25,Arrest
3816,4250,3583,2025-05-17,Arrest
3817,3068,571,2024-10-13,Arrest
3818,4929,1449,2023-07-24,Surrender
3819,4176,4520,2022-03-23,Arrest
3820,1820,4739,2023-12-25,Arrest
3821,2375,4826,2025-02-22,Surrender
3822,2066,6501,2026-04-24,Arrest
3823,2874,8229,2025-04-04,Arrest
3824,4678,2519,2026-06-30,Arrest
3825,1012,8173,2025-08-04,Arrest
3826,1878,1746,2026-06-30,Arrest
3827,242,2742,2022-08-16,Surrender
3828,966,1591,2022-04-25,Surrender
3829,1709,3227,2025-07-08,Arrest
3830,3276,8495,2023-03-30,Arrest
3831,442,2237,2026-06-30,Arrest
3832,3273,288,2024-11-11,Arrest
3833,4108,1739,2023-10-26,Arrest
3834,3378,8639,2025-03-20,Arrest
3835,4941,8133,2024-06-26,Surrender
3836,1636,3750,2025-10-23,Arrest
3837,4144,3540,2024-05-22,Surrender
3838,4813,4310,2025-05-11,Arrest
3839,570,5724,2026-02-16,Arrest
3840,1899,5505,2026-06-30,Surrender
3841,1902,1924,2025-02-09,Arrest
3842,1740,5731,2026-01-21,Arrest
3843,605,2828,2025-02-16,Arrest
3844,1605,1685,2024-11-08,Arrest
3845,1973,5115,2026-06-15,Surrender
3846,3546,6340,2023-08-23,Arrest
3847,530,1339,2022-03-02,Surrender
3848,754,3263,2023-12-09,Arrest
3849,129,3781,2025-10-28,Arrest
3850,958,4853,2025-08-14,Arrest
3851,1113,2743,2022-05-01,Arrest
3852,1332,994,2025-01-27,Arrest
3853,3530,7553,2025-02-26,Surrender
3854,2261,651,2025-12-06,Surrender
3855,974,5154,2022-11-06,Arrest
3856,4535,2903,2023-03-22,Arrest
3857,4754,2259,2023-08-04,Arrest
