"gravity_level","days_since_latest","station_case_volume","crime_type_volume","accused_count","repeat_accused_count","arrest_count","arrest_rate_percent","risk_class_id"
"3","1623","992","7018","1","1","1","100","0"
"3","401","984","7042","1","0","1","100","0"
"3","716","1035","7115","1","1","1","100","1"
"2","1","940","8790","1","0","1","100","0"
"2","1360","985","8901","2","1","1","50","0"
"3","1555","1017","7042","1","1","1","100","1"
"3","1204","1047","7018","1","1","1","100","1"
"2","800","1016","8790","2","2","2","100","1"
"4","506","975","5932","1","1","1","100","1"
"3","842","1027","7042","1","1","0","0","1"
"3","1248","1047","7018","2","1","1","50","1"
"2","682","1035","8965","2","2","1","50","1"
"4","1433","940","5916","2","1","2","100","1"
"3","1633","972","7187","2","0","2","100","0"
"2","1474","1007","8901","1","0","1","100","0"
"5","1261","1010","5062","2","2","1","50","2"
"4","1010","943","5916","1","1","1","100","1"
"5","1111","995","5062","1","0","1","100","2"
"4","602","1059","5916","1","0","0","0","2"
"5","828","1004","4897","2","0","2","100","2"
"5","315","1027","5147","1","0","1","100","2"
"5","159","1042","5147","1","1","1","100","2"
"3","552","1027","7042","2","2","2","100","2"
"2","883","1004","8790","1","1","1","100","0"
"5","1099","1001","4897","1","0","1","100","2"
"5","506","972","5062","2","1","2","100","2"
"3","1545","1004","7187","1","0","0","0","0"
"3","1500","988","7161","3","1","3","100","1"
"4","47","1008","5916","3","0","2","67","2"
"2","623","1008","8965","4","2","3","75","1"
"2","914","1043","8790","1","0","0","0","0"
"5","769","990","5062","2","1","2","100","2"
"2","603","985","8965","1","0","1","100","0"
"4","435","956","5932","3","0","3","100","1"
"5","92","985","4897","1","1","1","100","2"
"4","1351","1010","5916","3","1","2","67","2"
"3","1136","978","7161","1","1","1","100","0"
"5","1313","982","5062","1","1","1","100","2"
"3","386","983","7115","1","0","0","0","0"
"3","1024","986","7161","3","2","3","100","1"
"5","1319","986","5062","4","2","4","100","2"
"4","1167","1013","5816","2","1","2","100","2"
"2","653","956","8790","3","2","3","100","1"
"3","1443","985","7018","2","2","0","0","1"
"2","504","1030","8790","1","1","0","0","0"
"5","1086","985","5051","3","2","1","33","2"
"2","1067","1000","8965","1","0","1","100","0"
"3","900","969","7042","2","1","2","100","1"
"4","989","1013","5932","1","0","1","100","1"
"3","773","1067","7018","1","0","1","100","0"
"3","388","992","7161","3","1","2","67","1"
"2","750","948","8901","2","0","2","100","0"
"5","1375","986","5147","1","1","1","100","2"
"5","684","956","5051","2","0","2","100","2"
"4","1554","1017","5932","2","1","1","50","2"
"3","1571","974","7018","1","0","1","100","0"
"2","1400","1035","8901","1","0","1","100","0"
"2","578","973","8790","1","0","1","100","0"
"5","703","972","5147","1","0","1","100","2"
"3","548","997","7042","3","0","2","67","1"
"3","1113","973","7187","1","0","1","100","0"
"2","1395","969","8790","1","1","0","0","0"
"3","278","1002","7187","2","1","2","100","1"
"2","1306","1047","8901","3","2","3","100","1"
"3","363","1059","7018","1","0","0","0","1"
"4","1252","1032","5916","1","0","0","0","1"
"5","206","940","5147","2","2","2","100","2"
"4","1602","941","5916","2","1","1","50","1"
"3","42","1000","7187","3","3","2","67","2"
"3","170","974","7042","1","1","1","100","1"
"5","596","1000","4897","1","1","0","0","2"
"5","1492","1030","4897","2","2","2","100","2"
"3","885","995","7161","2","1","0","0","1"
"5","1178","935","5051","1","1","0","0","2"
"3","891","974","7042","1","1","0","0","0"
"3","1466","999","7018","1","1","1","100","0"
"3","311","1005","7042","4","3","2","50","2"
"4","315","1085","5816","1","0","1","100","2"
"5","613","938","5051","1","1","1","100","2"
"4","552","982","5916","1","0","0","0","1"
"5","921","985","5062","3","0","3","100","2"
"5","1482","978","4897","3","0","1","33","2"
"5","608","1040","5051","1","0","1","100","2"
"3","21","943","7018","2","0","2","100","0"
"5","212","965","5147","3","2","2","67","2"
"2","693","1008","8965","2","0","1","50","0"
"5","559","975","5051","1","0","0","0","2"
"3","22","1019","7018","2","1","1","50","1"
"2","1322","960","8965","1","1","1","100","0"
"3","621","975","7115","2","2","1","50","1"
"2","833","1042","8965","2","2","1","50","1"
"2","411","1023","8790","3","2","2","67","1"
"3","1276","1097","7115","3","1","2","67","2"
"2","13","989","8790","4","2","1","25","1"
"5","633","1024","5147","2","0","2","100","2"
"5","1615","1085","5147","2","1","2","100","2"
"5","811","1027","5147","2","1","1","50","2"
"2","744","1048","8965","1","0","0","0","0"
"5","134","1009","5051","2","2","2","100","2"
"4","483","980","5932","1","0","1","100","1"
"5","461","968","5062","1","0","1","100","2"
"3","1445","938","7115","1","0","0","0","0"
"5","289","1008","5062","2","1","2","100","2"
"5","192","1097","5062","3","1","2","67","2"
"3","136","938","7018","4","2","3","75","2"
"4","21","989","5816","2","0","1","50","2"
"2","1079","1016","8965","1","0","1","100","0"
"3","1000","978","7187","1","1","0","0","1"
"4","988","976","5932","3","3","3","100","2"
"3","427","1009","7042","1","0","1","100","0"
"2","1192","1059","8965","2","1","1","50","0"
"3","391","1043","7187","2","1","0","0","1"
"4","388","1000","5816","1","0","0","0","1"
"4","91","1095","5816","3","2","2","67","2"
"5","492","972","4897","1","0","1","100","2"
"3","1037","974","7187","3","1","2","67","1"
"5","1123","999","4897","2","0","2","100","2"
"3","832","978","7187","2","1","2","100","1"
"2","539","983","8790","2","2","1","50","0"
"4","570","1017","5816","3","2","2","67","2"
"5","1580","1085","5051","1","0","1","100","2"
"5","65","1085","5062","1","1","0","0","2"
"2","415","975","8790","3","0","0","0","0"
"3","1185","1005","7115","1","0","1","100","0"
"4","106","973","5932","1","0","1","100","1"
"2","1510","976","8965","1","0","0","0","0"
"3","11","1008","7161","2","1","1","50","1"
"2","911","1017","8901","1","1","1","100","0"
"3","1588","1002","7042","1","0","0","0","0"
"2","1012","1023","8965","1","0","0","0","0"
"2","1517","995","8965","2","2","1","50","0"
"3","98","1067","7187","2","2","2","100","2"
"3","1208","956","7115","1","0","1","100","0"
"2","1060","985","8965","1","0","1","100","0"
"2","226","1027","8965","1","0","1","100","0"
"3","42","1059","7018","1","1","1","100","1"
"2","1473","1000","8965","2","1","1","50","0"
"2","622","978","8901","4","2","1","25","1"
"2","448","1009","8901","3","0","3","100","0"
"3","1014","1097","7187","2","2","1","50","1"
"3","1500","1095","7161","3","0","2","67","1"
"3","90","1016","7042","2","1","1","50","1"
"4","441","983","5932","2","1","1","50","1"
"3","1525","973","7115","2","0","2","100","0"
"3","299","1027","7161","1","0","0","0","1"
"2","373","1016","8965","2","1","1","50","1"
"3","1204","973","7161","1","0","1","100","0"
"3","239","1010","7042","1","1","0","0","1"
"2","1019","971","8965","1","0","0","0","0"
"3","813","1067","7187","3","2","3","100","1"
"3","1611","1042","7018","1","1","0","0","1"
"4","1008","996","5816","2","2","1","50","2"
"4","193","1019","5916","1","1","0","0","2"
"3","1549","986","7115","1","1","1","100","0"
"4","1454","987","5932","2","0","2","100","1"
"3","1078","999","7115","1","0","1","100","0"
"2","909","1034","8965","2","2","0","0","1"
"3","332","973","7161","2","2","2","100","1"
"4","942","991","5932","1","0","1","100","1"
"2","884","1024","8901","2","2","1","50","1"
"2","1074","1013","8901","1","1","0","0","0"
"3","1017","995","7161","1","0","1","100","0"
"5","327","1008","5062","1","1","0","0","2"
"3","1197","1048","7018","1","1","1","100","1"
"5","408","951","5147","2","1","2","100","2"
"3","703","943","7042","2","1","2","100","1"
"3","899","1013","7042","1","1","1","100","1"
"4","1031","976","5816","2","0","2","100","1"
"2","1005","1027","8901","2","0","1","50","0"
"5","1262","985","5147","2","1","1","50","2"
"4","459","988","5916","1","0","1","100","1"
"2","1040","1001","8901","1","1","1","100","0"
"4","1341","1008","5932","1","0","0","0","1"
"4","133","975","5916","1","0","1","100","1"
"3","1521","943","7161","3","3","1","33","2"
"4","1268","956","5932","2","1","1","50","1"
"2","517","1042","8901","1","0","1","100","0"
"4","144","1017","5932","1","1","1","100","2"
"4","1189","1019","5932","1","0","1","100","1"
"2","1182","1047","8965","1","1","0","0","0"
"3","985","1000","7115","2","1","1","50","1"
"2","634","984","8790","1","1","0","0","0"
"3","1316","986","7161","2","0","1","50","0"
"2","652","975","8901","2","0","0","0","0"
"5","27","986","5051","2","1","1","50","2"
"3","1556","1004","7042","3","2","2","67","1"
"3","738","1013","7161","2","1","2","100","1"
"5","721","1010","5147","1","1","1","100","2"
"2","709","951","8965","4","3","3","75","1"
"3","285","984","7115","1","1","1","100","0"
"3","1104","1024","7042","1","0","0","0","1"
"4","63","1067","5916","2","1","1","50","2"
"5","935","1095","5147","3","2","2","67","2"
"2","169","938","8790","3","3","2","67","1"
"2","1569","1008","8790","2","1","1","50","0"
"4","419","986","5916","1","1","1","100","1"
"3","55","973","7115","3","1","2","67","1"
"4","844","975","5816","3","2","2","67","2"
"2","165","1043","8965","2","0","2","100","0"
"5","932","1002","5051","2","0","1","50","2"
"2","1351","965","8965","1","0","1","100","0"
"2","924","996","8901","2","0","1","50","0"
"2","163","1085","8965","1","0","1","100","0"
"2","1423","994","8965","1","1","1","100","0"
"3","201","1001","7115","2","1","0","0","1"
"3","873","992","7161","1","0","0","0","0"
"3","1073","978","7115","3","2","3","100","1"
"2","886","1042","8790","2","0","0","0","0"
"5","1135","948","5147","3","1","2","67","2"
"4","1433","965","5932","1","0","1","100","1"
"4","242","989","5932","1","1","1","100","2"
"5","446","1023","5062","2","2","2","100","2"
"4","1508","1002","5916","1","1","1","100","1"
"5","1029","1024","5051","1","0","0","0","2"
"5","1525","1042","4897","2","0","2","100","2"
"3","338","1020","7115","2","1","2","100","1"
"2","1318","1024","8901","3","0","3","100","0"
"4","856","1005","5816","2","1","1","50","2"
"2","842","983","8965","1","1","1","100","0"
"3","898","1008","7187","2","1","2","100","1"
"5","1438","1017","5147","2","1","2","100","2"
"5","1383","971","4897","1","0","1","100","1"
"5","1639","1043","5051","1","1","1","100","2"
"3","1593","984","7187","2","1","2","100","1"
"2","3","969","8901","1","1","1","100","0"
"2","1158","1020","8901","2","2","2","100","1"
"5","652","1017","5062","1","1","1","100","2"
"5","999","975","4897","1","1","1","100","2"
"4","236","995","5932","1","1","1","100","2"
"5","1082","989","5147","1","0","0","0","2"
"2","1596","975","8790","1","1","0","0","0"
"4","559","994","5932","2","1","2","100","2"
"4","316","1017","5816","2","2","1","50","2"
"2","178","991","8901","3","2","1","33","1"
"3","1020","1047","7115","3","1","2","67","1"
"2","1395","949","8790","1","1","1","100","0"
"5","1100","1016","4897","3","2","2","67","2"
"2","267","1023","8901","1","0","1","100","0"
"3","1622","985","7187","1","1","1","100","0"
"2","1573","1042","8901","2","0","1","50","0"
"4","138","1059","5916","4","1","3","75","2"
"2","884","956","8790","1","1","1","100","0"
"3","1564","1027","7018","1","1","1","100","1"
"3","805","1030","7018","2","2","1","50","1"
"3","395","949","7115","2","2","1","50","1"
"2","211","1013","8901","1","0","1","100","0"
"3","1083","1020","7187","2","1","2","100","1"
"5","1634","992","5062","1","0","0","0","2"
"3","1163","997","7161","1","1","1","100","1"
"3","878","1067","7161","1","1","0","0","1"
"3","319","985","7018","3","0","3","100","1"
"3","83","985","7042","1","1","1","100","1"
"5","779","956","4897","1","0","0","0","2"
"3","1550","1009","7115","1","1","1","100","1"
"4","625","975","5932","2","1","1","50","2"
"5","1455","969","5147","2","1","1","50","2"
"3","732","1030","7018","1","0","0","0","1"
"2","626","1047","8965","2","1","2","100","0"
"2","934","1042","8901","1","1","1","100","0"
"5","1408","1048","4897","2","2","2","100","2"
"3","773","972","7187","1","0","0","0","0"
"2","745","1035","8790","1","0","0","0","0"
"2","1376","1010","8790","1","1","1","100","0"
"3","758","1042","7018","2","1","2","100","1"
"3","1378","1047","7018","3","0","2","67","1"
"4","146","989","5932","1","1","1","100","1"
"5","477","960","5147","4","1","3","75","2"
"3","1318","1020","7187","4","1","3","75","1"
"3","1106","1085","7018","2","1","1","50","1"
"3","904","1027","7187","2","1","0","0","1"
"3","1357","1009","7042","1","0","1","100","0"
"2","207","972","8901","2","0","1","50","0"
"3","1221","1037","7187","1","0","1","100","0"
"5","31","1047","5051","1","0","1","100","2"
"5","1494","988","4897","1","1","1","100","2"
"3","575","992","7187","1","1","1","100","1"
"2","1117","1043","8901","1","1","1","100","0"
"2","496","995","8901","2","1","2","100","0"
"2","1160","1002","8790","1","1","1","100","0"
"5","132","1047","5062","3","3","1","33","2"
"3","632","938","7187","4","2","2","50","2"
"3","1548","940","7115","1","1","0","0","1"
"3","746","1085","7042","2","1","2","100","1"
"5","700","1023","4897","3","2","2","67","2"
"5","274","1002","5051","3","1","2","67","2"
"5","1432","1032","5147","2","0","2","100","2"
"3","1105","1013","7042","2","2","2","100","1"
"3","715","975","7187","1","1","0","0","1"
"4","336","935","5816","3","1","2","67","2"
"3","373","975","7018","2","2","1","50","1"
"2","1115","1048","8965","1","1","0","0","0"
"5","597","964","5147","2","2","2","100","2"
"5","933","973","5051","1","1","0","0","2"
"3","1376","986","7018","2","0","2","100","0"
"3","1571","949","7018","1","0","0","0","0"
"4","1107","1043","5816","2","1","2","100","1"
"5","1510","997","5051","1","1","0","0","2"
"2","541","972","8901","3","2","2","67","1"
"3","1632","986","7187","1","0","0","0","0"
"4","604","980","5816","1","1","1","100","1"
"3","133","995","7161","1","1","1","100","1"
"2","1380","1005","8965","1","0","1","100","0"
"5","776","985","5051","1","1","0","0","2"
"3","350","1017","7115","1","1","0","0","1"
"2","1179","1017","8790","3","2","1","33","1"
"5","42","941","5062","2","1","1","50","2"
"2","95","1009","8901","1","0","1","100","0"
"5","1363","1032","4897","1","1","1","100","2"
"4","180","986","5916","4","2","3","75","2"
"3","1546","956","7115","2","1","1","50","0"
"4","1232","1023","5916","1","1","1","100","2"
"3","1037","974","7042","2","1","2","100","0"
"4","1078","1023","5932","1","0","1","100","1"
"2","242","1085","8965","2","2","1","50","1"
"3","1573","1059","7018","1","0","1","100","0"
"3","572","984","7187","1","0","0","0","0"
"4","703","1070","5816","2","2","1","50","2"
"3","917","1024","7042","1","0","0","0","1"
"3","1085","972","7115","2","0","1","50","1"
"3","1426","985","7042","1","1","1","100","0"
"4","669","935","5916","3","0","3","100","1"
"5","1366","1027","4897","3","3","2","67","2"
"3","1549","1005","7161","1","1","1","100","0"
"2","916","1034","8901","2","0","2","100","0"
"3","79","1095","7187","1","1","1","100","1"
"4","1603","938","5916","2","1","0","0","1"
"2","1175","1002","8965","2","2","0","0","0"
"2","1369","989","8965","2","1","2","100","0"
"3","881","1047","7042","2","0","1","50","1"
"5","935","1009","4897","2","2","2","100","2"
"2","1590","940","8965","1","1","1","100","0"
"5","1513","1027","4897","3","0","3","100","2"
"3","787","1085","7161","3","2","1","33","2"
"3","1373","1010","7018","1","0","1","100","0"
"4","814","1047","5932","1","1","1","100","2"
"2","1063","1005","8901","2","2","0","0","1"
"5","780","1097","4897","1","0","0","0","2"
"3","364","1027","7161","1","0","1","100","0"
"3","490","1024","7161","2","1","1","50","1"
"3","1040","975","7115","1","0","1","100","0"
"4","1067","996","5932","4","0","2","50","2"
"3","102","989","7018","1","1","0","0","1"
"5","696","951","5062","1","0","1","100","2"
"3","1386","1048","7115","1","1","0","0","1"
"3","1432","973","7042","1","1","1","100","0"
"2","777","1070","8790","1","0","1","100","0"
"5","674","992","5051","1","0","1","100","2"
"4","159","951","5916","2","1","1","50","2"
"3","756","1047","7161","1","0","0","0","1"
"2","716","938","8790","2","0","1","50","0"
"3","510","975","7161","1","0","0","0","1"
"3","329","986","7161","1","0","1","100","0"
"3","1167","1023","7187","3","0","3","100","1"
"5","347","960","5062","3","2","2","67","2"
"4","657","983","5916","2","2","1","50","2"
"3","715","1008","7161","3","1","2","67","1"
"5","566","989","5147","2","1","1","50","2"
"5","1379","982","5147","1","0","1","100","2"
"3","821","1067","7018","3","1","2","67","1"
